condition_id,condition_name,regimen_id,source_id
3125,soft tissue sarcoma,1345,1
3126,soft tissue sarcoma,1354,1
3127,soft tissue sarcoma,1514,1
3128,soft tissue sarcoma,1729,1
3129,soft tissue sarcoma,1869,1
3130,soft tissue sarcoma,1986,1
3131,soft tissue sarcoma,2025,1
3132,stem cell mobilization,317,1
3133,stem cell mobilization,756,1
3134,stem cell mobilization,792,1
3135,stem cell mobilization,793,1
3136,stem cell mobilization,813,1
3137,stem cell mobilization,882,1
3138,stem cell mobilization,922,1
3139,stem cell mobilization,999,1
3140,stem cell mobilization,1348,1
3141,stem cell mobilization regimens,317,1
3142,stem cell mobilization regimens,756,1
3143,stem cell mobilization regimens,792,1
3144,stem cell mobilization regimens,793,1
3145,stem cell mobilization regimens,813,1
3146,stem cell mobilization regimens,882,1
3147,stem cell mobilization regimens,922,1
3148,stem cell mobilization regimens,999,1
3149,stem cell mobilization regimens,1348,1
3150,subependymal giant cell astrocytoma,1085,1
3151,systemic mastocytosis,165,1
3152,systemic mastocytosis,616,1
3153,systemic mastocytosis,862,1
3154,systemic mastocytosis,1354,1
3155,systemic mastocytosis,1366,1
3156,systemic mastocytosis,1577,1
3157,systemic mastocytosis,1652,1
3158,t-cell acute lymphoblastic leukemia,769,1
3159,t-cell acute lymphoblastic leukemia,872,1
3160,t-cell acute lymphoblastic leukemia,1072,1
3161,t-cell acute lymphoblastic leukemia,1647,1
3162,t-cell acute lymphoblastic leukemia,1798,1
3163,t-cell acute lymphoblastic leukemia pediatric,661,1
3164,t-cell acute lymphoblastic leukemia pediatric,668,1
3165,t-cell acute lymphoblastic leukemia pediatric,766,1
3166,t-cell acute lymphoblastic leukemia pediatric,767,1
3167,t-cell acute lymphoblastic leukemia pediatric,870,1
3168,t-cell acute lymphoblastic leukemia pediatric,872,1
3169,t-cell acute lymphoblastic leukemia pediatric,873,1
3170,t-cell acute lymphoblastic leukemia pediatric,956,1
3171,t-cell acute lymphoblastic leukemia pediatric,976,1
3172,t-cell acute lymphoblastic leukemia pediatric,978,1
3173,t-cell acute lymphoblastic leukemia pediatric,1072,1
3174,t-cell acute lymphoblastic leukemia pediatric,1426,1
3175,t-cell acute lymphoblastic leukemia pediatric,1552,1
3176,t-cell acute lymphoblastic leukemia pediatric,1566,1
3177,t-cell acute lymphoblastic leukemia pediatric,1593,1
3178,t-cell acute lymphoblastic leukemia pediatric,1594,1
3179,t-cell acute lymphoblastic leukemia pediatric,1647,1
3180,t-cell prolymphocytic leukemia,97,1
3181,t-cell prolymphocytic leukemia,230,1
3182,t-cell prolymphocytic leukemia,1316,1
3183,t-cell prolymphocytic leukemia,1754,1
3184,tenosynovial giant cell tumor,1763,1
3185,testicular cancer,60,1
3186,testicular cancer,232,1
3187,testicular cancer,256,1
3188,testicular cancer,257,1
3189,testicular cancer,302,1
3190,testicular cancer,304,1
3191,testicular cancer,384,1
3192,testicular cancer,391,1
3193,testicular cancer,424,1
3194,testicular cancer,510,1
3195,testicular cancer,532,1
3196,testicular cancer,539,1
3197,testicular cancer,1073,1
3198,testicular cancer,1252,1
3199,testicular cancer,1255,1
3200,testicular cancer,1261,1
3201,testicular cancer,1343,1
3202,testicular cancer,1503,1
3203,testicular cancer,1700,1
3204,testicular cancer,1777,1
3205,testicular cancer,1932,1
3206,testicular cancer,2005,1
3207,testicular cancer,2056,1
3208,testicular cancer,2091,1
3209,testicular cancer,2113,1
3210,thrombocytopenia in liver disease,166,1
3211,thrombocytopenia in liver disease,1495,1
3212,thrombotic thrombocytopenic purpura,1566,1
3213,thrombotic thrombocytopenic purpura,1878,1
3214,thrombotic thrombocytopenic purpura,2106,1
3215,thymoma,75,1
3216,thymoma,338,1
3217,thymoma,341,1
3218,thymoma,384,1
3219,thymoma,531,1
3220,thymoma,1085,1
3221,thymoma,1345,1
3222,thymoma,1683,1
3223,thymoma,1685,1
3224,thymoma,1708,1
3225,thymoma,1932,1
3226,thymoma,2113,1
3227,thyroid cancer,176,1
3228,thyroid cancer,828,1
3229,thyroid cancer,973,1
3230,thyroid cancer,1794,1
3231,thyroid cancer,1903,1
3232,thyroid cancer,1923,1
3233,thyroid cancer,2093,1
3234,thyroid cancer differentiated,123,1
3235,thyroid cancer differentiated,176,1
3236,thyroid cancer differentiated,314,1
3237,thyroid cancer differentiated,957,1
3238,thyroid cancer differentiated,1458,1
3239,thyroid cancer differentiated,1729,1
3240,thyroid cancer differentiated,1863,1
3241,thyroid cancer differentiated,1923,1
3242,thyroid cancer differentiated,1932,1
3243,thyroid cancer differentiated,2074,1
3244,thyroid cancer medullary,176,1
3245,thyroid cancer medullary,314,1
3246,thyroid cancer medullary,1903,1
3247,thyroid cancer medullary,1923,1
3248,thyroid cancer medullary,1932,1
3249,thyroid cancer medullary,2074,1
3250,tmb-h,1748,1
3251,transformed lymphoma,2,1
3252,transformed lymphoma,171,1
3253,transformed lymphoma,230,1
3254,transformed lymphoma,242,1
3255,transformed lymphoma,1051,1
3256,transformed lymphoma,1263,1
3257,transformed lymphoma,1452,1
3258,transformed lymphoma,1453,1
3259,transformed lymphoma,1454,1
3260,transformed lymphoma,1474,1
3261,transformed lymphoma,1484,1
3262,transformed lymphoma,1687,1
3263,transformed lymphoma,1748,1
3264,transformed lymphoma,1834,1
3265,transformed lymphoma,1837,1
3266,transformed lymphoma,1842,1
3267,transformed lymphoma,1902,1
3268,transformed lymphoma,2006,1
3269,upper tract urothelial carcinoma,391,1
3270,upper tract urothelial carcinoma,1585,1
3271,upper tract urothelial carcinoma,1773,1
3272,urothelial carcinoma,148,1
3273,urothelial carcinoma,169,1
3274,urothelial carcinoma,338,1
3275,urothelial carcinoma,391,1
3276,urothelial carcinoma,392,1
3277,urothelial carcinoma,396,1
3278,urothelial carcinoma,531,1
3279,urothelial carcinoma,556,1
3280,urothelial carcinoma,562,1
3281,urothelial carcinoma,563,1
3282,urothelial carcinoma,577,1
3283,urothelial carcinoma,944,1
3284,urothelial carcinoma,988,1
3285,urothelial carcinoma,989,1
3286,urothelial carcinoma,1039,1
3287,urothelial carcinoma,1040,1
3288,urothelial carcinoma,1056,1
3289,urothelial carcinoma,1249,1
3290,urothelial carcinoma,1624,1
3291,urothelial carcinoma,1625,1
3292,urothelial carcinoma,1639,1
3293,urothelial carcinoma,1661,1
3294,urothelial carcinoma,1748,1
3295,urothelial carcinoma,1750,1
3296,urothelial carcinoma,1767,1
3297,urothelial carcinoma,1895,1
3298,urothelial carcinoma,2007,1
3299,urothelial carcinoma,2019,1
3300,urothelial carcinoma,2108,1
3301,uveal melanoma,837,1
3302,uveal melanoma,1203,1
3303,uveal melanoma,1384,1
3304,uveal melanoma,1386,1
3305,uveal melanoma,1748,1
3306,uveal melanoma,1904,1
3307,uveal melanoma,1975,1
3308,uveal melanoma,1986,1
3309,vascular sarcoma,239,1
3310,vascular sarcoma,338,1
3311,vascular sarcoma,1729,1
3312,venous thromboembolism,124,1
3313,venous thromboembolism,130,1
3314,venous thromboembolism,145,1
3315,venous thromboembolism,234,1
3316,venous thromboembolism,827,1
3317,venous thromboembolism,841,1
3318,venous thromboembolism,1022,1
3319,venous thromboembolism,1041,1
3320,venous thromboembolism,1284,1
3321,venous thromboembolism,1459,1
3322,venous thromboembolism,1879,1
3323,venous thromboembolism,2145,1
3324,vulvar cancer,338,1
3325,vulvar cancer,573,1
3326,waldenstroem macroglobulinemia,97,1
3327,waldenstroem macroglobulinemia,210,1
3328,waldenstroem macroglobulinemia,226,1
3329,waldenstroem macroglobulinemia,273,1
3330,waldenstroem macroglobulinemia,275,1
3331,waldenstroem macroglobulinemia,450,1
3332,waldenstroem macroglobulinemia,509,1
3333,waldenstroem macroglobulinemia,615,1
3334,waldenstroem macroglobulinemia,983,1
3335,waldenstroem macroglobulinemia,984,1
3336,waldenstroem macroglobulinemia,1085,1
3337,waldenstroem macroglobulinemia,1116,1
3338,waldenstroem macroglobulinemia,1145,1
3339,waldenstroem macroglobulinemia,1149,1
3340,waldenstroem macroglobulinemia,1314,1
3341,waldenstroem macroglobulinemia,1317,1
3342,waldenstroem macroglobulinemia,1333,1
3343,waldenstroem macroglobulinemia,1335,1
3344,waldenstroem macroglobulinemia,1454,1
3345,waldenstroem macroglobulinemia,1688,1
3346,waldenstroem macroglobulinemia,1726,1
3347,waldenstroem macroglobulinemia,1736,1
3348,waldenstroem macroglobulinemia,1819,1
3349,waldenstroem macroglobulinemia,1878,1
3350,waldenstroem macroglobulinemia,1892,1
3351,waldenstroem macroglobulinemia,2000,1
3352,waldenstroem macroglobulinemia,2096,1
3353,waldenstroem macroglobulinemia,2149,1
3354,warm autoimmune hemolytic anemia,1795,1
3355,warm autoimmune hemolytic anemia,1796,1
3356,warm autoimmune hemolytic anemia,1797,1
3357,warm autoimmune hemolytic anemia,1798,1
3358,whim syndrome,1776,1
3359,wilms tumor,839,1
3360,wilms tumor,840,1
3361,wilms tumor,2106,1
