synonym_id,anchor_drug_id,synonym_name
11082,5014,cis-thiothixene
11083,1854,cis-δ11-eicosenoic acid
11084,1253,cisaprid
11085,1253,cisaprida
11086,1253,cisapride monohydrate
11087,1253,cisapridum
11088,1254,cisatracurium besylate
11089,1254,cisatracurium cation
11090,1254,cisatracurium ion
11091,1174,cisplaquin
11092,1255,cisplatino
11093,1255,cisplatino (spanish)
11094,1255,cisplatinum
11095,1255,cisplatyl
11096,1478,cisteina
11097,1478,cisteinum
11098,1479,cistina
11099,1264,cit
11100,1256,citalopramum
11101,4203,citanest
11102,1257,citicolina
11103,1257,citicoline sodium
11104,1257,citidin difosfato de colina
11105,1258,citiolona
11106,1258,citiolonum
11107,1259,citraconic acid
11108,1259,citraconsäure
11109,1262,citrate-containing alkalinizing agent
11110,684,citri bergamia aetheroleum
11111,1266,citri fructus (citrus junos)
11112,5178,citric acid ethyl ester
11113,1261,citric acid monoglyceride
11114,1261,citric acid monohydrate
11115,5178,citric acid triethyl ester
11116,1261,"citric acid, anhydrous"
11117,3030,"citric acid, trilithium salt"
11118,4659,"citric acid, trisodium salt"
11119,5449,"citric acid, zinc salt"
11120,1261,"citric acid,anhydrous"
11121,3127,citrocarbonate
11122,1266,citron fruit (citrus junos)
11123,1368,citronella root
11124,2601,citronellal hydrate
11125,1261,citronensäure
11126,2268,citrovorum factor
11127,2268,citrovorum factor rescue
11128,3311,citrucel
11129,1264,citrulina
11130,684,citrus aurantium bergamia (bergamot) fruit extract
11131,684,citrus aurantium bergamia (bergamot) fruit oil
11132,684,citrus aurantium bergamia (bergamot) fruit water
11133,684,citrus aurantium bergamia (bergamot) peel oil
11134,1265,citrus aurantium fruit
11135,684,citrus aurantium subsp. bergamia fruit rind oil
11136,684,citrus aurantium subsp. bergamia oil
11137,684,citrus bergamia (bergamot) peel oil
11138,684,citrus bergamia extract
11139,684,citrus bergamia fruit rind oil
11140,684,citrus bergamia oil
11141,684,citrus bergamia risso & poiteau.
11142,2529,citrus bioflavonoid
11143,2529,citrus bioflavonoids
11144,1266,citrus junos fruit
11145,1266,citrus junos fruit powder
11146,2463,citrus paradisi oil
11147,1266,citrus sechen fruit
11148,3702,citrus sinensis pollen
11149,1266,citrus wilsonii fruit
11150,684,citrus x aurantium subsp. bergamia fruit rind oil
11151,1266,citrus x aurantium subsp. junos fruit
11152,1266,citrus x hsiangyuan fruit
11153,1266,citrus x junos fruit
11154,1266,citrus x wilsonii fruit
11155,2464,"cj 023,423"
11156,2464,"cj-023,423"
11157,3163,"cj-11,972"
11158,2464,"cj023,423"
11159,86,cjnj 67652000
11160,86,cjnj-67652000
11161,86,cjnj67652000
11162,537,cki-27
11163,5207,cl 118532
11164,3388,cl 232315
11165,305,cl 34699
11166,5054,cl 399
11167,1996,cl 40881
11168,5207,cl-118532
11169,3293,cl-14377
11170,1670,cl-184116
11171,4910,cl-307579
11172,2268,cl-307782
11173,5150,cl-34433
11174,1996,cl-40881
11175,3901,cl-67310465
11176,1292,cl-f-ara-a
11177,5207,cl118532
11178,1996,cl40881
11179,1270,cla
11180,1268,cladribina
11181,1268,cladribinum
11182,1467,clafen claphene
11183,1074,claforan
11184,1269,clam
11185,2821,claravis
11186,1567,clarinex
11187,1270,clarithromycina
11188,1270,clarithromycine
11189,1270,clarithromycinum
11190,1270,claritromicina
11191,889,classification determinant
11192,3902,claudicat
11193,1272,clavulanate potassium
11194,1272,clavulanic acid
11195,1272,clavulansäure
11196,1268,cldado
11197,3494,clearine
11198,1273,cleboprida
11199,1274,clemanil
11200,1274,clemastina
11201,1274,clemastinum
11202,1275,clematis vitalba flower
11203,1276,clemizole penicillin
11204,1845,clenafin
11205,1277,clenbuterol hydrochloride
11206,1277,clenbuterolum
11207,1277,clenbutérol
11208,1282,cleocin
11209,1282,cleocin hcl
11210,1282,cleocin pediatric
11211,3494,clera
11212,1278,clerodendranthus spicatus leaf
11213,1278,clerodendranthus stamineus leaf
11214,1278,clerodendrum spicatum leaf
11215,1279,clevelox
11216,1279,clevidipine butyrate
11217,1279,clevidipine butyrate injectable emulsion
11218,1279,clevidipino
11219,1279,cleviprex
11220,1280,clidinii bromidum
11221,1280,clidinium bromid
11222,1156,clidinium bromide
11223,1977,climara
11224,1281,climbazol
11225,1281,climbazolum
11226,1282,clinda-derm
11227,1282,clindamicina
11228,1282,clindamycin 2-palmitate hydrochloride
11229,1282,clindamycin hydrochloride
11230,1282,clindamycin palmitate hydrochloride
11231,1282,clindamycine
11232,1282,clindamycinum
11233,1282,clindets
11234,2705,clinker polypore fruiting body
11235,4843,clinoril
11236,1289,cliocinizine hydrochloride
11237,1283,clioquinolum
11238,1284,clobazamum
11239,1454,cloben
11240,1286,clobetasol 17-propanoate
11241,1286,clobetasol 17-propionate
11242,2578,clobetasol cream
11243,1286,clobetasol propionate
11244,1286,clobetasol propionate e
11245,1287,clobetasona
11246,1287,clobetasone 17-butyrate
11247,1287,clobetasone butyrate
11248,1289,clocinizine dihydrochloride
11249,1289,clocinizine hydrochloride
11250,2578,clocort
11251,1290,clocortolon
11252,1290,clocortolona
11253,1290,clocortolone pivalate
11254,1290,clocortolonum
11255,1290,cloderm
11256,1291,clodronate
11257,1291,clodronate disodium
11258,1291,clodronic acid disodium tetrahydrate
11259,1291,clodronsaeure
11260,1291,clodronsäure
11261,1292,clofarabin
11262,1292,clofarabina
11263,1292,clofarabinum
11264,1292,clofarex
11265,1293,clofazimin
11266,1293,clofazimina
11267,1293,clofaziminum
11268,1149,clofedanol
11269,1149,clofedanolum
11270,1149,clofedianolo
11271,1296,clofibrato
11272,1296,clofibratum
11273,1297,clofoctolum
11274,1292,clolar
11275,1298,clomifene
11276,1298,clomifeno
11277,1298,clomifenum
11278,1298,clomiphene citrate
11279,1299,clomipramina
11280,1299,clomipramine hydrochloride
11281,1299,clomipraminum
11282,1300,clomociclina
11283,1300,clomocyclina
11284,1300,clomocyclinum
11285,1301,clonazepamum
11286,3810,clone e7.6.3
11287,1302,clonidin
11288,1302,clonidina
11289,1197,clonidine hydrochloride
11290,1302,clonidinum
11291,1304,clonixino
11292,5477,clopentixol cis-(z)-
11293,1306,cloperastina
11294,1306,cloperastine fendizoate
11295,1306,cloperastine hcl
11296,1306,cloperastine hydrochloride
11297,1307,clopidogrelum
11298,5477,clopixol
11299,1155,clopoxide
11300,3332,clopra
11301,1310,cloprostenol sodium
11302,1287,cloptison
11303,1150,cloral betaine
11304,1151,clorambucilo
11305,1153,cloramfenicol
11306,1153,cloranfenicol
11307,1311,clorazepate dipotassium
11308,1311,clorazepic acid
11309,1190,clorazine
11310,5152,clorazolam
11311,1154,clorciclicina
11312,1154,clorciclizina
11313,1154,clorciclizinio
11314,1155,clordiazepóxido
11315,1164,clordion
11316,1157,cloresidina
11317,1179,clorestrolo
11318,1184,clorfenamina
11319,1183,clorfenesina
11320,1184,clorfeniramina
11321,1157,clorhexidina
11322,3178,clormetina
11323,1165,clormezanona
11324,1162,cloro
11325,1173,cloropiramina
11326,1172,cloroprocaina
11327,1174,cloroquina
11328,1177,clorotiazida
11329,1179,clorotrianiseno
11330,1179,clorotrisin
11331,1181,cloroxilenol
11332,1302,clorpres
11333,1190,clorpromazina
11334,1191,clorpropamida
11335,1193,clorquinaldol
11336,1196,clortalidona
11337,1195,clortetraciclina
11338,2575,cloruro de hidrógeno
11339,3315,cloruro de metiltioninio
11340,4657,cloruro sódico
11341,1199,clorzoxazona
11342,1199,clorzoxazone
11343,1314,clostebol acetate
11344,2186,clostomicin b1
11345,1367,clostridial collagenase ointment
11346,1367,clostridiopeptidase a
11347,1315,clostridium botulinum whole
11348,1367,clostridium histolyticum enzymes
11349,1315,clostridium putrificum whole
11350,4967,clostridium tetani toxin
11351,4968,clostridium tetani toxoid antigen (formaldehyde inactivated)
11352,4968,"clostridium tetani toxoid antigen, a"
11353,1316,clotiapina
11354,1316,clotiapine
11355,1317,clotiazepamum
11356,2578,clotrimaderm
11357,2578,clotrimazol
11358,2578,clotrimazolum
11359,1319,clove
11360,1319,clove (syzygium aromaticum)
11361,1319,clove bud extract
11362,1320,clove bud oil
11363,1319,clove bud oleoresin
11364,1319,clove buds
11365,1320,clove volatile oil
11366,1319,cloves
11367,1319,"cloves,ground"
11368,1321,cloxacilina
11369,1321,cloxacillin benzathine
11370,1321,cloxacillin sodium
11371,1321,cloxacilline
11372,1321,cloxacillinum
11373,1321,cloxapen
11374,3071,cloxazepin
11375,1322,cloxazolamum
11376,1322,cloxazolazepam
11377,1323,clozapin
11378,1323,clozapina
11379,1323,clozapinum
11380,889,cluster of designation
11381,889,cluster of differentiation
11382,889,cluster of differentiation antigens
11383,25,cluytyl alcohol
11384,2358,cma-676
11385,2712,cmc 544
11386,2712,cmc-544
11387,2712,cmc544
11388,1627,cmi x-11s
11389,3928,cml-261
11390,1170,cmme
11391,1483,cmv hyperimmune gamma globulin
11392,1483,cmv immune globulin
11393,1483,cmv-igiv
11394,1483,cmv-immune globulin
11395,1483,cmvig
11396,803,cmx001
11397,5054,cn-54521-2
11398,1240,cnc
11399,1324,cnidii fructus
11400,1324,cnidii monnieris fructus
11401,1324,cnidium fruit
11402,1324,cnidium monnieri fruit
11403,1324,cnidium monnieri fruit (cnidium monnieri)
11404,1324,cnidium monnieri seed
11405,1324,cnidium monnieri seed powder
11406,1324,cnidium seed
11407,4383,cns 7056
11408,4383,cns-7056
11409,4383,cns7056
11410,5276,cnto 1275
11411,2451,cnto 148
11412,4622,cnto 328
11413,4622,cnto-328
11414,5276,cnto1275
11415,4622,cnto328
11416,1012,co
11417,4488,co 338
11418,5249,co-10
11419,4488,co-338
11420,3870,co-argi-peg
11421,3870,co-argi-peg modified human arginase i
11422,3184,co-methylcobalamin
11423,5249,co-q
11424,4825,co-trimoxazole
11425,3901,co-vidarabine
11426,1011,co2
11427,4488,co338
11428,1355,coa
11429,1355,coa-sh
11430,2099,coagadex
11431,2100,coagulation factor 13
11432,2092,coagulation factor 9
11433,5021,coagulation factor ii
11434,4271,coagulation factor ii (human)
11435,4271,coagulation factor ii human
11436,2092,coagulation factor ix (human)
11437,2092,coagulation factor ix (recombinant)
11438,2092,"coagulation factor ix (recombinant), albumin fusion protein"
11439,2092,"coagulation factor ix (recombinant), albumin fusion protein (rix-fp)"
11440,2092,"coagulation factor ix (recombinant), glycopegylated"
11441,2094,coagulation factor ix complex human
11442,2092,coagulation factor ix human
11443,2092,coagulation factor ix recombinant human
11444,1325,coagulation factor ix recombinant immunoglubulin g1 fusion protein
11445,2094,"coagulation factor ix, ii, vii and x in combination"
11446,2092,"coagulation factor ix, recombinant"
11447,2095,coagulation factor vii (human)
11448,2095,coagulation factor vii human
11449,2096,coagulation factor viia
11450,2096,coagulation factor viia (recombinant)
11451,2096,coagulation factor viia (recombinant)-jncw
11452,2096,coagulation factor viia recombinant
11453,2096,coagulation factor viia recombinant human
11454,1849,coagulation factor viii recombinant immunoglubulin g1 fusion protein
11455,2097,"coagulation factor viii, recombinant"
11456,2099,coagulation factor x
11457,2099,coagulation factor x (human)
11458,2099,coagulation factor x human
11459,379,"coagulation factor xa (recombinant), inactivated-zhzo"
11460,379,coagulation factor xa recombinant inactivated-zhzo
11461,2100,coagulation factor xiii a-subunit (recombinant)
11462,2100,"coagulation factor xiii, recombinant"
11463,2099,coagulation fx human
11464,1326,coal tars
11465,1355,coash
11466,5348,cobalamin
11467,1636,cobalt ((ethylenedinitrilo)tetraacetato)cobaltate(ii)
11468,1332,cobalt cation (co2+)
11469,1333,cobalt chloride
11470,1333,cobalt dichloride
11471,1331,cobalt monosulfate heptahydrate
11472,1333,cobalt muriate
11473,1331,cobalt sulfate heptahydrate
11474,1331,"cobalt sulfate, 7-hydrate"
11475,1332,cobalt(2+)
11476,1333,cobalt(2+) chloride
11477,1332,cobalt(ii) cation
11478,1333,cobalt(ii) chloride
11479,1332,cobalt(ii) ion
11480,1331,cobalt(ii) sulfate heptahydrate
11481,1330,"cobalt, elemental"
11482,1332,"cobalt, ion (co2+)"
11483,1330,cobalto
11484,1333,cobaltous chloride anhydrous
11485,1333,cobaltous dichloride
11486,1332,cobaltous ion
11487,1331,cobaltous sulfate
11488,1330,cobaltum
11489,1334,cobamamida
11490,1334,cobamamidum
11491,3410,coban
11492,1334,cobanamida
11493,1340,cobimetinib fumarate
11494,1381,cobre
11495,1341,cocain
11496,1341,cocaina
11497,1341,cocaine hydrochloride
11498,1341,cocainum
11499,4992,cocarboxylase
11500,1707,coccidine a
11501,3995,cocculin
11502,3704,cocksfoot grass pollen
11503,1349,coconut oil (unhydrogenated)
11504,1349,coconut oil base
11505,2930,coconut oil fatty acids
11506,1349,coconut oil triglycerides
11507,2587,"coconut oil, hydrogenated"
11508,1349,"coconut oil, unhydrogenated"
11509,1349,cocos nucifera (coconut) oil
11510,1349,cocos nucifera seed oil
11511,1350,cod-liver oil
11512,4291,codecarboxylase
11513,1352,codein
11514,1352,codein contin
11515,1352,codein phosphate
11516,1352,codein phosphate hypodermic
11517,1352,codein sulfate
11518,1352,codeine anhydrous
11519,1185,codeine polistirex
11520,1352,codeinum
11521,2045,codethyline
11522,1352,codeína
11523,3977,codylin
11524,1352,codéine
11525,50,coenzima m
11526,50,coenzym m
11527,1334,coenzyme b-12
11528,1334,coenzyme b12
11529,50,coenzyme m
11530,5249,coenzyme q
11531,5249,coenzyme q-10
11532,5249,coenzyme q10
11533,5251,coenzyme q2
11534,728,coenzyme r
11535,894,coffein
11536,894,coffeinum
11537,5273,coflodiol
11538,856,coforta
11539,2462,cognac green oil
11540,2462,cognac oil green
11541,2462,cognac oil white
11542,2462,"cognac oil, -green"
11543,2462,"cognac oil, green"
11544,2462,"cognac oil, white"
11545,2462,cognac white oil
11546,4869,cognex
11547,1357,coicis semen oil
11548,1749,colace
11549,2001,colamine
11550,3794,colamine phosphate
11551,3794,colamine phosphoric acid
11552,3794,colaminphosphoric acid
11553,474,colaspase
11554,979,colateric cyab
11555,576,colazal
11556,1359,colchicin
11557,1359,colchicina
11558,1359,colchicinum
11559,1359,colcrys
11560,2463,coldpressed grapefruit oil
11561,1202,colecalciferol
11562,1202,colecalciferolum
11563,1361,colestipolum
11564,1206,colestiramina
11565,1206,colestyramine
11566,1362,colfosceril palmitate
11567,1362,colfoscerili palmitas
11568,1363,colimycin
11569,1363,colimyscine
11570,1363,colistimethate
11571,1363,colistimethate sodium
11572,1363,colistin methanesulfonic acid
11573,1363,colistin sodium methanesulfonate
11574,1363,colistin sulfomethate
11575,1363,colistina
11576,1363,colistine
11577,1363,colistinmethanesulfonic acid
11578,1363,colistinum
11579,1364,"collagen type i, bovine"
11580,1365,"collagen,soluble"
11581,3000,collagen/aloe vera/vitamin e/lidocaine topical hydrogel
11582,1367,collagenase clostridium histolyticum-aaes
11583,1367,collagenase ointment
11584,1366,collagenase topical ointment
11585,1368,collinsonia canadensis root
11586,889,colloidal cadmium
11587,2448,colloidal gold
11588,4616,colloidal silica
11589,4616,colloidal silicon dioxide
11590,4623,colloidal silver
11591,1452,collox
11592,2578,colocort
11593,3173,colofac
11594,4472,colophonia resina
11595,4472,colophonium
11596,4472,colophony
11597,3574,columbio
11598,2397,columvi
11599,2397,columvil
11600,1363,coly-mycin
11601,50,com
11602,4286,combantrin
11603,1979,combipatch
11604,1302,combipres
11605,194,combivent
11606,2904,combivir with zidovudine
11607,1653,comestrol
11608,887,cometriq
11609,3458,commiphora myrrha oil
11610,685,common bermudagrass pollen
11611,943,common camellia seed oil
11612,1324,common cnidium fruit
11613,3785,common garden peony root
11614,1946,common horsetail top
11615,2937,common lavender flower
11616,2938,common lavender oil
11617,4742,common nettle extract
11618,3669,common olive leaf
11619,4510,common sage oil
11620,5402,common sagewort flowering top
11621,4606,common shrimp
11622,2625,common st johnswort flowering top
11623,2625,common st. john's wort flowering top
11624,2625,common st. john's wort herb
11625,2625,common st. johnswort flowering top
11626,5060,common timothy pollen
11627,456,common wormwood root
11628,4217,compazine
11629,882,complement c1 esterase inhibitor
11630,882,complement c1 inhibitor protein
11631,5441,complement c5 inhibitor ra101495
11632,1426,complement c5 inhibitory humanized recycling monoclonal antibody (rg-6107 )
11633,1888,complera
11634,4723,component of aldactazide
11635,655,component of ammonul
11636,505,component of androgyn l.a.
11637,2615,component of ataxaroid
11638,4824,component of bactrim
11639,1720,component of benylin
11640,915,component of calcet
11641,908,component of calcitrel
11642,2615,component of cartrax
11643,2578,component of celestone soluspan
11644,4824,component of cotrim
11645,505,component of cyclogesterin#
11646,505,component of deladumone
11647,505,component of deluteval 2x#
11648,505,component of depo-testadiol
11649,505,component of ditate#
11650,2615,component of enarax
11651,3252,component of enovid
11652,4217,component of eskatrol#
11653,1641,component of estan#
11654,3922,component of estrafon
11655,505,component of estratest
11656,889,component of fansidar
11657,3340,component of flagyl i.v. rtu
11658,2245,component of fml-s liquifilm
11659,1800,component of innovar
11660,2578,component of lotrimax
11661,2578,component of lotrisone
11662,2615,component of marax
11663,505,component of menrium
11664,3223,component of mepergan
11665,3269,component of mespergan
11666,505,component of milprem
11667,2245,component of neo-oxylone#
11668,1391,component of neosone
11669,3252,component of norethin 1/50 m
11670,3252,component of norinyl
11671,3252,component of norquen
11672,1988,component of ortho-cyclen
11673,3252,component of ortho-novum
11674,3252,component of ovulen
11675,4231,component of phenergan vc
11676,4231,component of phenergan-d
11677,505,component of pmb-200
11678,505,component of pmb-400
11679,505,component of premarin with methyl-testosterone
11680,505,component of premarin with methyltestosterone
11681,2669,component of primaxin
11682,4824,component of septra
11683,4824,component of sulfatrim
11684,4825,component of the following: cotrim- septra- sulfatrim
11685,908,component of titralac
11686,3922,component of triavil
11687,655,component of ucephan
11688,2615,component of vistrax
11689,4024,component of wazine-34
11690,3273,compound 17309
11691,1797,compound 32379
11692,5339,compound 37231
11693,3520,compound 506u78
11694,3199,compound 5071
11695,2688,compound j
11696,5437,compound s
11697,1720,compoz
11698,2422,compritol 888 ato
11699,4217,compro
11700,1914,comtan
11701,1570,concentraid
11702,4324,conchinin
11703,4273,concordin
11704,1211,condroitín sulfato
11705,4066,condyline
11706,4066,condylox
11707,1051,conessin
11708,1051,conessine
11709,882,conestat alfa
11710,4800,confectioner's sugar
11711,505,congest
11712,1377,conicine
11713,1377,coniinum
11714,1378,conivaptan hydrochloride
11715,505,conjugated equine estrogens
11716,505,conjugated estrogens
11717,505,conjugated estrogens csd
11718,599,conjugated estrogens/bazedoxifene
11719,1270,conjugated linoleic acid
11720,4324,conquinine
11721,2728,consensus interferon
11722,105,contac
11723,3297,continuous erythropoietin receptor activator
11724,845,contrave
11725,1188,contristamine
11726,1188,contristamine hydrochloride
11727,4374,cooked rehmannia root
11728,800,coomassie brilliant blue g
11729,2387,cop 1
11730,2387,cop-1
11731,1380,copanlisib dihydrochloride
11732,1380,copanlisib hydrochloride
11733,3818,copavin
11734,1813,copiktra
