row_id,interventions_id,clinical_trial_id,name,other_name,source_id
118964,4281824,NCT02637167,Saccharomyces boulardii,Precosa,6
118965,4281837,NCT04580472,Cephalexin,Clindamycin hydrochloride,6
118966,4281839,NCT04697693,Escitalopram,lexapro,6
118967,4281840,NCT04697693,Duloxetine,cymbalta,6
118968,4281841,NCT04056481,Givosiran,ALN-AS1,6
118969,4281845,NCT03514901,Pembrolizumab or Nivolumab,Keytruda or Opdivo,6
118970,4281846,NCT02502981,Spironolactone,"Aldactone, Mineralocorticoid receptor antagonist",6
118971,4281847,NCT02502981,Chlortalidone,"Hygroton, Thalitone, Thiazide diuretic",6
118972,4281858,NCT01598012,Ayurved Siriraj Prasaplai with or without mefenamic acid,Ponstan,6
118973,4281859,NCT01598012,Placebo with or without mefenamic acid,Ponstan,6
118974,4281866,NCT04371640,Sirolimus 1 MG/ML,Rapamune,6
118975,4281874,NCT02460367,Docetaxel,Taxotere®,6
118976,4281876,NCT02460367,Indoximod,1-methyl-D-tryptophan,6
118977,4281876,NCT02460367,Indoximod,D-1MT,6
118978,4281881,NCT03697330,Ringer lactate,lactated ringers solution,6
118979,4281884,NCT03947567,Recombinant Human Coagulation FVIII,SCT800,6
118980,4281885,NCT02422030,Lipitor Tab. 40mg,Atorvastatin 40mg,6
118981,4281886,NCT02422030,Trilipix 135mg,Fenofibric acid 135mg,6
118982,4281898,NCT05104567,Pembrolizumab,KEYTRUDA®,6
118983,4281899,NCT05104567,Cetuximab,ERBITUX®,6
118984,4281925,NCT01487993,Metformin,Glucophage,6
118985,4281944,NCT06066112,"Drug: Test (T) Amisulpride orally disintegrating tablets (200mg). Produced and supplied by Zezheng (Shanghai) Biotechnology Co., Ltd.","Reference (R) Amisulpride tablets (200mg). Produced and supplied by Zezheng (Shanghai) Biotechnology Co., Ltd.",6
118986,4281945,NCT03238612,"FFA, clarithromycin, oseltamivir",Antiviral combo,6
118987,4281946,NCT03238612,Oseltamivir alone,Antiviral,6
118988,4281948,NCT01910012,ADI-PEG 20,arginine deiminase formulated with polyethylene glycol,6
118989,4281959,NCT00667095,Botox Instillation,Botox,6
118990,4281959,NCT00667095,Botox Instillation,Botulinum-A Toxin,6
118991,4281960,NCT00667095,DMSO Instillation,DMSO,6
118992,4281960,NCT00667095,DMSO Instillation,Dimethyl Sulfoxide,6
118993,4281961,NCT05507112,PD-1 inhibitor,Tislelizumab,6
118994,4281962,NCT05507112,Capecitabine,Xeloda,6
118995,4281976,NCT01274793,Mosapride Citrate tablet,GASMOTIN,6
118996,4281982,NCT01222767,Zalypsis,PM00104,6
118997,4282011,NCT01855321,Vitamin D,cholecalciferol,6
118998,4282035,NCT05142267,Placebo,normal saline placebo,6
118999,4282037,NCT05142267,Naloxone,narcan,6
119000,4282045,NCT00496340,Pentostatin,deoxycoformycin,6
119001,4282046,NCT00496340,Busulfan,BU,6
119002,4282046,NCT00496340,Busulfan,Busulfex,6
119003,4282047,NCT00496340,Rituximab,Rituxan,6
119004,4282068,NCT02550912,Vitamin D3,vitamin D drops,6
119005,4282089,NCT01399372,Methotrexate,MTX,6
119006,4282100,NCT04991181,400 mg BIA 5-1058,Zamicastat,6
119007,4282102,NCT03715972,Hydroxyurea,Hydrea,6
119008,4282103,NCT03715972,Acetazolamide,Diamox,6
119009,4282116,NCT00995072,nebivolol and metoprolol succinate,Bystolic,6
119010,4282116,NCT00995072,nebivolol and metoprolol succinate,Toprol XL,6
119011,4282116,NCT00995072,nebivolol and metoprolol succinate,metoprolol succinate,6
119012,4282116,NCT00995072,nebivolol and metoprolol succinate,nebivolol,6
119013,4282117,NCT00995072,metoprolol succinate and nebivolol,Bystolic,6
119014,4282117,NCT00995072,metoprolol succinate and nebivolol,Toprol XL,6
119015,4282117,NCT00995072,metoprolol succinate and nebivolol,metoprolol succinate,6
119016,4282117,NCT00995072,metoprolol succinate and nebivolol,nebivolol,6
119017,4282119,NCT02460393,Humanized TNFα monoclonal antibody,TNFα monoclonal antibody,6
119018,4282121,NCT04104893,Pembrolizumab,Keytruda,6
119019,4282135,NCT05194293,Regorafenib,BAY 73-4506,6
119020,4282135,NCT05194293,Regorafenib,Regorafenib Anhydrous,6
119021,4282136,NCT01443325,lidocaine patch,versatis,6
119022,4282137,NCT06400004,Sulfur Hexafluoride Lipid Type A Microspheres 25 MG Injection Powder for Suspension [LUMASON],Bolus Administration,6
119023,4282138,NCT06400004,Lumason,Infusion Administration,6
119024,4282146,NCT03535272,Bismuth subsalicylate,Pepto Bismol,6
119025,4282171,NCT05157269,Nitazoxanide,NT-300,6
119026,4282171,NCT05157269,Nitazoxanide,NTZ,6
119027,4282178,NCT02305069,Pioglitazone,Actos,6
119028,4282179,NCT02305069,Insulin,Actrapid,6
119029,4282180,NCT02305069,Octreotide,Sandostatin,6
119030,4282181,NCT02305069,Glucose,Dextrose,6
119031,4282182,NCT02305069,Mixed Amino Acids,Glamin,6
119032,4282188,NCT03996993,"Casodex, Axumin",Lupron,6
119033,4282193,NCT04366869,Botox,Bolitinum Toxins,6
119034,4282194,NCT06439693,Nab-Paclitaxel,ABI-007,6
119035,4282194,NCT06439693,Nab-Paclitaxel,Abraxane,6
119036,4282194,NCT06439693,Nab-Paclitaxel,Albumin-bound paclitaxel,6
119037,4282195,NCT06439693,Paclitaxel,Taxol,6
119038,4282196,NCT06439693,Docetaxel,Taxotere,6
119039,4282197,NCT06439693,Phesgo,RG6264,6
119040,4282197,NCT06439693,Phesgo,RO7198574,6
119041,4282197,NCT06439693,Phesgo,pertuzumab plus trastuzumab plus hyaluronidase-zzxf,6
119042,4282198,NCT06439693,T-DM1,Kadcyla,6
119043,4282198,NCT06439693,T-DM1,ado-trastuzumab emtansine,6
119044,4282200,NCT06439693,Trastuzumab Deruxtecan,DS-8201a,6
119045,4282200,NCT06439693,Trastuzumab Deruxtecan,Enhertu,6
119046,4282200,NCT06439693,Trastuzumab Deruxtecan,T-DXd,6
119047,4282200,NCT06439693,Trastuzumab Deruxtecan,fam-trastuzumab deruxtecan-nxki,6
119048,4282201,NCT06439693,Trastuzumab Subcutaneous Subcutaneous,Herceptin Hylecta,6
119049,4282201,NCT06439693,Trastuzumab Subcutaneous Subcutaneous,Trastuzumab and hyaluronidase-oysk,6
119050,4282204,NCT00262301,recombinant human C1 inhibitor,Ruconest,6
119051,4282204,NCT00262301,recombinant human C1 inhibitor,conestat alfa,6
119052,4282204,NCT00262301,recombinant human C1 inhibitor,rhC1INH,6
119053,4282205,NCT00262301,Placebo,physiological salt solution,6
119054,4282205,NCT00262301,Placebo,saline,6
119055,4282207,NCT04187469,"Moxifloxacin, Isoniazid, Rifampicin","Avelox, Myambutol, Nydrazid, Rifampin, Rifadin",6
119056,4282208,NCT04187469,"Rifampicin,Isoniazid,Pyrazinamide,Ethambutol","Myambutol,Nydrazid,Rifampin,Rifadin",6
119057,4282211,NCT00738569,Raltegravir,Brand name is Isentress,6
119058,4282222,NCT02785172,IDP-118 Vehicle Lotion,Lotion,6
119059,4282223,NCT02785172,IDP-118 Vehicle Cream,Cream,6
119060,4282224,NCT02785172,IDP-118 Lotion,Lotion,6
119061,4282225,NCT02785172,Ultravate Cream,Ultravate,6
119062,4282227,NCT03960268,Brodalumab,Siliq,6
119063,4282245,NCT02128425,FOLFOXIRI,5-Fluorouracil,6
119064,4282245,NCT02128425,FOLFOXIRI,Irinotecan,6
119065,4282245,NCT02128425,FOLFOXIRI,Leucovorin,6
119066,4282245,NCT02128425,FOLFOXIRI,Oxaliplatin,6
119067,4282246,NCT02128425,FOLFOX,5-Fluorouracil,6
119068,4282246,NCT02128425,FOLFOX,Leucovorin,6
119069,4282246,NCT02128425,FOLFOX,Oxaliplatin,6
119070,4282247,NCT03054168,Sustanon 250,Testosterone,6
119071,4282248,NCT03054168,Zoladex,Gonadotropin-releasing hormone analogue; Goserelin,6
119072,4282290,NCT03804268,Pilocarpine HCl Ophthalmic Solution,AGN-190584,6
119073,4282290,NCT03804268,Pilocarpine HCl Ophthalmic Solution,VUITY,6
119074,4282292,NCT06378112,GTO®,Apatos®,6
119075,4282304,NCT03383939,Group A,inhaled Prolastin (nebulized alpha1-antitrypsin),6
119076,4282305,NCT03383939,Group B,placebo,6
119077,4282332,NCT02149901,Pseudoephedrine + 480 ml water,Sudafed,6
119078,4282332,NCT02149901,Pseudoephedrine + 480 ml water,drinking water,6
119079,4282333,NCT02149901,Pseudoephedrine + 50 ml water,Sudafed,6
119080,4282333,NCT02149901,Pseudoephedrine + 50 ml water,drinking water,6
119081,4282337,NCT05261581,NSAID,Anti-inflammatory/Analgesic Treatment,6
119082,4282341,NCT00871546,Bortezomib,Velcade,6
119083,4282344,NCT02904304,Desloratadine+Phenylephrine+Ibuprofen,Desloratadine+Phenylephrine hydrochloride+Ibuprofen,6
119084,4282346,NCT01630538,Cyclophosphamide,Procytox,6
119085,4282361,NCT02320604,Administration of study drug,Ambisome,6
119086,4282367,NCT02068404,Nifedipine,Adalat,6
119087,4282378,NCT00966004,YM178,mirabegron,6
119088,4282380,NCT00966004,tolterodine,Detrol,6
119089,4282380,NCT00966004,tolterodine,Detrusitol,6
119090,4282387,NCT01604772,Akt Inhibitor MK2206,MK2206,6
119091,4282394,NCT04780412,Misoprostol,prostaglandin E1,6
119092,4282398,NCT05065372,Metformin Hcl 1000Mg Tab,Fortamet,6
119093,4282398,NCT05065372,Metformin Hcl 1000Mg Tab,Glucophage,6
119094,4282398,NCT05065372,Metformin Hcl 1000Mg Tab,Glumetza,6
119095,4282398,NCT05065372,Metformin Hcl 1000Mg Tab,Riomet,6
119096,4282399,NCT05065372,Aminohippurate Sodium 20 % Injection,Aminohippuric acid,6
119097,4282399,NCT05065372,Aminohippurate Sodium 20 % Injection,Para-aminohippurate,6
119098,4282399,NCT05065372,Aminohippurate Sodium 20 % Injection,Sodium 4-amino hippurate (PAH) injection 20% (2g/10 mL),6
119099,4282400,NCT05065372,Iohexol 300 Mg/mL Injectable Solution,Omnipaque 300,6
119100,4282406,NCT01141725,bendamustine hydrochloride,Treanda,6
119101,4282406,NCT01141725,bendamustine hydrochloride,bendamustin hydrochloride,6
119102,4282406,NCT01141725,bendamustine hydrochloride,bendamustine,6
119103,4282406,NCT01141725,bendamustine hydrochloride,cytostasan hydrochloride,6
119104,4282407,NCT01141725,idarubicin,4-DMDR,6
119105,4282407,NCT01141725,idarubicin,4-demethoxydaunorubicin,6
119106,4282407,NCT01141725,idarubicin,DMDR,6
119107,4282407,NCT01141725,idarubicin,IDA,6
119108,4282434,NCT02389712,Lamotrigine,Lamictal,6
119109,4282435,NCT02389712,Fluoxetine,Prozac,6
119110,4282437,NCT00454246,methoxy polyethylene glycol-epoetin beta,Mircera,6
119111,4282446,NCT06042569,Cyclophosphamide,(-)-Cyclophosphamide,6
119112,4282446,NCT06042569,Cyclophosphamide,"2H-1,3,2-Oxazaphosphorine, 2-[bis(2-chloroethyl)amino]tetrahydro-, 2-oxide, monohydrate",6
119113,4282446,NCT06042569,Cyclophosphamide,CP monohydrate,6
119114,4282446,NCT06042569,Cyclophosphamide,CTX,6
119115,4282446,NCT06042569,Cyclophosphamide,CYCLO-cell,6
119116,4282446,NCT06042569,Cyclophosphamide,Carloxan,6
119117,4282446,NCT06042569,Cyclophosphamide,Ciclofosfamida,6
119118,4282446,NCT06042569,Cyclophosphamide,Ciclofosfamide,6
119119,4282446,NCT06042569,Cyclophosphamide,Cicloxal,6
119120,4282446,NCT06042569,Cyclophosphamide,Clafen,6
119121,4282446,NCT06042569,Cyclophosphamide,Claphene,6
119122,4282446,NCT06042569,Cyclophosphamide,Cycloblastin,6
119123,4282446,NCT06042569,Cyclophosphamide,Cycloblastine,6
119124,4282446,NCT06042569,Cyclophosphamide,Cyclophospham,6
119125,4282446,NCT06042569,Cyclophosphamide,Cyclophosphamid monohydrate,6
119126,4282446,NCT06042569,Cyclophosphamide,Cyclophosphamide Monohydrate,6
119127,4282446,NCT06042569,Cyclophosphamide,Cyclophosphamidum,6
119128,4282446,NCT06042569,Cyclophosphamide,Cyclophosphan,6
119129,4282446,NCT06042569,Cyclophosphamide,Cyclophosphane,6
119130,4282446,NCT06042569,Cyclophosphamide,Cyclophosphanum,6
119131,4282446,NCT06042569,Cyclophosphamide,Cyclostin,6
119132,4282446,NCT06042569,Cyclophosphamide,Cyclostine,6
119133,4282446,NCT06042569,Cyclophosphamide,Cytophosphan,6
119134,4282446,NCT06042569,Cyclophosphamide,Cytophosphane,6
119135,4282446,NCT06042569,Cyclophosphamide,Cytoxan,6
119136,4282446,NCT06042569,Cyclophosphamide,Fosfaseron,6
119137,4282446,NCT06042569,Cyclophosphamide,Genoxal,6
119138,4282446,NCT06042569,Cyclophosphamide,Genuxal,6
119139,4282446,NCT06042569,Cyclophosphamide,Ledoxina,6
119140,4282446,NCT06042569,Cyclophosphamide,Mitoxan,6
119141,4282446,NCT06042569,Cyclophosphamide,Neosar,6
119142,4282446,NCT06042569,Cyclophosphamide,Revimmune,6
119143,4282446,NCT06042569,Cyclophosphamide,Syklofosfamid,6
119144,4282446,NCT06042569,Cyclophosphamide,WR- 138719,6
119145,4282447,NCT06042569,Docetaxel,Docecad,6
119146,4282447,NCT06042569,Docetaxel,RP56976,6
119147,4282447,NCT06042569,Docetaxel,Taxotere,6
119148,4282447,NCT06042569,Docetaxel,Taxotere Injection Concentrate,6
119149,4282472,NCT01063569,Solu-Cortef (hydrocortisone),Solu-Cortef,6
119150,4282473,NCT01063569,Cortef (hydrocortisone),Cortef 5 mg,6
119151,4282476,NCT06234046,Rifaximin 550Mg Tab,gastrobiotic,6
119152,4282477,NCT06234046,Ciprofloxacin 750 MG,Cipro,6
119153,4282479,NCT00829439,Levodopa/Carbidopa (4:1),L-dopa,6
119154,4282479,NCT00829439,Levodopa/Carbidopa (4:1),Sinemet,6
119155,4282480,NCT01899846,Hydroxyprogesterone caproate 250 mg/ml,17P,6
119156,4282480,NCT01899846,Hydroxyprogesterone caproate 250 mg/ml,Makena,6
119157,4282495,NCT00074412,Nevirapine,NVP,6
119158,4282496,NCT00074412,Nevirapine placebo,NVP placebo,6
119159,4282497,NCT04125472,Lumasiran,ALN-GO1,6
119160,4282509,NCT00986401,Trospium Chloride (Sanctura XR®),Sanctura XR® 60 mg,6
119161,4282510,NCT00986401,Metformin hydrochloride (Glucophage®),Glucophage®,6
119162,4282525,NCT04535869,Sofosbuvir 400 MG plus Daclatasvir 200mg,Direct antiviarl agents,6
119163,4282537,NCT02331069,Dextrose 5% (D5W),glucose 5% in water,6
119164,4282551,NCT03527069,Cipros 10 association,EMS association,6
119165,4282552,NCT03527069,Crestor 10 mg,Rosuvastatin 10 mg,6
119166,4282594,NCT00993525,Intravitreal injection of ranibizumab,Lucentis,6
119167,4282595,NCT02365493,Beta-Lactam,cephazolin,6
119168,4282595,NCT02365493,Beta-Lactam,cloxacillin,6
119169,4282595,NCT02365493,Beta-Lactam,flucloxacillin,6
119170,4282596,NCT03632772,Solifenacin 5Mg,Vesicare,6
119171,4282597,NCT03632772,Mirabegron 50 MG,Betmiga,6
119172,4282599,NCT02352168,Budesonide nasal spray,intanasal corticosteroids,6
119173,4282600,NCT02352168,Placebo,Placebo nasal spray,6
119174,4282615,NCT02987868,Amino acid supplement first day,SeroVital™,6
119175,4282616,NCT02987868,Placebo first day,Non-active,6
119176,4282617,NCT02987868,Amino acid supplement second day,SeroVital™,6
119177,4282618,NCT02987868,Placebo second day,Non-active,6
119178,4282644,NCT03372772,Levocarnitine,Levocarnitine syrup,6
119179,4282648,NCT00742872,Mosapride Citrate,Mosar,6
119180,4282653,NCT01639872,Clozapine,Clozaril,6
119181,4282654,NCT01639872,Risperidone,Risperdal,6
119182,4282661,NCT02346539,Nicotine polacrilex,Nicotine lozenge,6
119183,4282673,NCT00602446,deferasirox,Exjade,6
119184,4282676,NCT03848793,HS-20004,Noiiglutide Injection,6
119185,4282677,NCT05947201,"Cadonilimab Combined Albumin-paclitaxel, Cisplatin and Fluorouracil",rutine,6
119186,4282678,NCT01331304,Lithium,"Lithoboid, Eskalith",6
119187,4282679,NCT01331304,Quetiapine,Seroquel,6
119188,4282686,NCT02582801,18F-Alfatide Ⅱ PET/CT,18F-AlF-NOTA-E[PEG4-c(RGDfk)]2,6
119189,4282692,NCT03735446,Prexasertib,LY2606368,6
119190,4282693,NCT03735446,Mitoxantrone,Novantrone,6
119191,4282709,NCT00709969,Artemether-lumefantrine,"Coartem®, Riamet®, co-artemether",6
119192,4282714,NCT02036372,Liraglutide,Victoza,6
119193,4282715,NCT02036372,Insulin bolus,novorapid,6
119194,4282716,NCT02036372,GIK infusion,"glucose, insulin, potassium infusion",6
119195,4282718,NCT02123472,Cephalexin,Keflex®,6
119196,4282719,NCT03583372,Vibegron,"RVT-901, MK-4618, KRP114V",6
119197,4282721,NCT03583372,Tolterodine Tartrate ER,Mariosea XL,6
119198,4282728,NCT00298272,Etanercept,Enbrel,6
119199,4282729,NCT00298272,Adalimumab,Humira,6
119200,4282732,NCT02353572,Melphalan,Alkeran,6
119201,4282733,NCT02353572,Bortezomib,Velcade,6
119202,4282734,NCT02353572,Dexamethasone,"Decadron, Ozurdex, Maxidex, Baycadron",6
119203,4282741,NCT01004172,bevacizumab,Avastin,6
119204,4282742,NCT01004172,herceptin,trastuzumab,6
119205,4282751,NCT00088946,erlotinib hydrochloride,Tarceva,6
119206,4282754,NCT02346201,Methylphenidate,Ritalin,6
119207,4282789,NCT03905512,KRYSTEXXA®,Pegloticase,6
119208,4282792,NCT04584112,Atezolizumab,Tecentriq,6
119209,4282793,NCT04584112,Nab-paclitaxel,Abraxane,6
119210,4282795,NCT04584112,Atezolizumab,Tecentriq,6
119211,4282796,NCT04584112,Nab-paclitaxel,Abraxane,6
119212,4282798,NCT04584112,Doxorubicin,"Lipodox, Doxil",6
119213,4282800,NCT04584112,Granulocyte colony-stimulating factor (G-CSF),"filgrastim, pegfilgrastim",6
119214,4282809,NCT01655693,Doxorubicin 20 mg/m2,Doxorubicin Transdrug (DT) at 20 mg/m2,6
119215,4282810,NCT01655693,Doxorubicin 30 mg/m2,Doxorubicin Transdrug (DT) at 30 mg/m2,6
119216,4282811,NCT01655693,Best Standard of Care,BSC,6
119217,4282818,NCT02875067,Lenalidomide,Revlimid,6
119218,4282835,NCT05078593,HLX26,Anti-LAG-3 Monoclonal Antibody,6
119219,4282845,NCT03530930,Comarum Palustre,Potentilla palustris,6
119220,4282857,NCT01786512,Omecamtiv Mecarbil Matrix F1 Formulation,AMG 423,6
119221,4282857,NCT01786512,Omecamtiv Mecarbil Matrix F1 Formulation,CK-1827452,6
119222,4282858,NCT01786512,Omecamtiv Mecarbil Matrix F2 Formulation,AMG 423,6
119223,4282858,NCT01786512,Omecamtiv Mecarbil Matrix F2 Formulation,CK-1827452,6
119224,4282860,NCT01786512,Omecamtiv Mecarbil Swellable Core Technology F2,AMG 423,6
119225,4282860,NCT01786512,Omecamtiv Mecarbil Swellable Core Technology F2,CK-1827452,6
119226,4282864,NCT00359112,Avandamet,metformin,6
119227,4282864,NCT00359112,Avandamet,sulphonylurea,6
119228,4282869,NCT00273312,Patupilone,EPO906,6
119229,4282872,NCT00749112,"Alemtuzumab, Rituximab",campath,6
119230,4282872,NCT00749112,"Alemtuzumab, Rituximab",mabthera,6
119231,4282885,NCT02571712,bimatoprost 0.03% plus timolol 0.5%,GANFORT®,6
119232,4282903,NCT05135793,Topoprazan,Takecab,6
119233,4282908,NCT01531712,Gemcitabine,gemzar,6
119234,4282910,NCT01531712,Tarceva,Erlotinib,6
119235,4282911,NCT01531712,Oxaliplatin,ELOXATIN,6
119236,4282924,NCT02462772,cabotegravir,GSK1265744,6
119237,4282925,NCT02462772,Placebo,Intralipid® 20%,6
119238,4282933,NCT01054729,Sofosbuvir,GS-7977,6
119239,4282933,NCT01054729,Sofosbuvir,PSI-7977,6
119240,4282933,NCT01054729,Sofosbuvir,Sovaldi®,6
119241,4282935,NCT01054729,PEG,Pegasys®,6
119242,4282936,NCT01054729,RBV,Copegus®,6
119243,4282938,NCT03351972,Klean Prep,Polyethylene Glycol,6
119244,4282945,NCT02995772,Aromatase Inhibitors (Arimidex),Anastrozole,6
119245,4282946,NCT02995772,Tamoxifen,Nolvadex,6
119246,4282946,NCT02995772,Tamoxifen,Soltamox,6
119247,4282948,NCT02995772,FAC,"Fluorouracil, Adriamycin, Cytoxan",6
119248,4282949,NCT02995772,Aromatase Inhibitors (Femara),Letrozole,6
119249,4282950,NCT02995772,Aromatase Inhibitors (Aromasin),Exemestane,6
119250,4282956,NCT02787304,SHP626,Volixibat (SHP626),6
119251,4282962,NCT01563939,Remifentanil,remifentanil hydrochloride,6
119252,4282963,NCT03342404,Luspatercept,ACE-536,6
119253,4282975,NCT00026104,gemcitabine hydrochloride,Gemzar,6
119254,4282975,NCT00026104,gemcitabine hydrochloride,dFdC,6
119255,4282975,NCT00026104,gemcitabine hydrochloride,difluorodeoxycytidine hydrochloride,6
119256,4282975,NCT00026104,gemcitabine hydrochloride,gemcitabine,6
119257,4282976,NCT00026104,paclitaxel,Anzatax,6
119258,4282976,NCT00026104,paclitaxel,Asotax,6
119259,4282976,NCT00026104,paclitaxel,TAX,6
119260,4282976,NCT00026104,paclitaxel,Taxol,6
119261,4282977,NCT00026104,tipifarnib,R115777,6
119262,4282977,NCT00026104,tipifarnib,Zarnestra,6
119263,4282981,NCT04166604,Trifluridine/Tipiracil,Lonsurf,6
119264,4282985,NCT04793204,fezolinetant,ESN364,6
119265,4283006,NCT00175825,Brivaracetam,Briviact,6
119266,4283016,NCT02059772,ranibizumab,Lucentis,6
119267,4283026,NCT06222593,Bicalutamide in combination with Sunitinib,(RS)-N-[4-cyano-3-(trifluoromethyl)phenyl]-3-[(4-fluorophenyl sulfonyl]-2-hydroxy-2-methylpropanamide,6
119268,4283026,NCT06222593,Bicalutamide in combination with Sunitinib,CASODEX,6
119269,4283026,NCT06222593,Bicalutamide in combination with Sunitinib,UNII: A0Z3NAU9DP,6
119270,4283080,NCT01578239,Octreotide LAR,"SANDOSTATIN LAR, Octreotide",6
119271,4283081,NCT01578239,177Lu-DOTA0-Tyr3-Octreotate,Lutathera,6
119272,4283107,NCT03481972,Doxycycline and tauroursodeoxycholic acid,Standard of care therpay,6
119273,4283111,NCT04676893,D418 Tab.,Reference,6
119274,4283112,NCT04676893,CKD-388 Tab.,Test,6
119275,4283126,NCT02198001,"tooth extraction with antibiotics (amoxicillin- clavulanate, clindamycine)",antibiotherapy before and after extraction,6
119276,4283166,NCT02929693,gefitinib,Iressa,6
119277,4283167,NCT02929693,Yiqi-yangyin-jiedu decoction,YYJD,6
119278,4283168,NCT02929693,placebo,control,6
119279,4283176,NCT01525225,Metformin immediate release (IR),Glucophage® IR,6
119280,4283178,NCT01525225,Metformin IR,Glucophage® IR,6
119281,4283180,NCT01525225,Metformin XR,Glucophage® XR,6
119282,4283193,NCT02557672,Prothrombin complex concentrate (Human),Kcentra,6
119283,4283202,NCT00000512,lovastatin,Mevacor,6
119284,4283203,NCT00000512,colestipol,Colestid,6
119285,4283204,NCT00000512,niacin,nicotinic acid,6
119286,4283210,NCT02367846,Combined Oral Contraceptive (COC),Apri (Reclipsen),6
