anchor_drug_id,canonical_rxcui,canonical_drug_name,canonical_tty
2265,41127,fluvastatin,IN
2266,42355,fluvoxamine,IN
2267,62356,folate,IN
2268,4511,folic acid,IN
2269,227518,follicle stimulating hormone,IN
2270,386938,follitropin alfa,IN
2271,25357,follitropin beta,IN
2272,15226,fomepizole,IN
2273,183875,fominoben,IN
2274,85763,fomivirsen,IN
2275,50138,fonazine,IN
2276,321208,fondaparinux,IN
2277,1427137,"foreskin fibroblast, neonatal",IN
2278,1427138,"foreskin keratinocyte, neonatal",IN
2279,4530,formaldehyde,IN
2280,1592295,formaldehyde sulfoxylate,IN
2281,314636,formalin,IN
2282,15070,formestane,IN
2283,4537,formic acid,IN
2284,25255,formoterol,IN
2285,1311590,forsythia suspensa fruit extract,IN
2286,358262,fosamprenavir,IN
2287,1731071,fosaprepitant,IN
2288,33562,foscarnet,IN
2289,1368646,foscolate,IN
2290,2531288,fosdenopterin,IN
2291,25284,fosfestrol,IN
2292,4550,fosfomycin,IN
2293,2119172,fosfructose,IN
2294,50166,fosinopril,IN
2295,261415,fosinopril / hydrochlorothiazide,MIN
2296,1546393,fosinoprilat,IN
2297,72236,fosphenytoin,IN
2298,828682,fospropofol,IN
2299,2044896,fostamatinib,IN
2300,2380373,fostemsavir,IN
2301,1312592,fosveset,IN
2302,4556,framycetin,IN
2303,1350209,frangula purshiana bark extract,IN
2304,1311479,frankincense extract,IN
2305,2056691,fremanezumab,IN
2306,852355,fremont cottonwood pollen extract,IN
2307,228783,frovatriptan,IN
2308,259372,fructooligosaccharide,IN
2309,4570,fructose,IN
2310,2670179,fruquintinib,IN
2311,2466731,fucose,IN
2312,282357,fulvestrant,IN
2313,1926480,fumagillin,IN
2314,70598,fumarate,IN
2315,4601,furazolidone,IN
2316,4603,furosemide,IN
2317,2643212,furterene,IN
2318,113608,fusidate,IN
2319,2628190,futibatinib,IN
2320,2632642,fuzapladib,IN
2321,25480,gabapentin,IN
2322,692620,gadobenate,IN
2323,84990,gadobutrol,IN
2324,41144,gadodiamide,IN
2325,1364290,gadofosveset,IN
2326,1310171,gadolinium,IN
2327,1546429,gadolinium cation (3+),IN
2328,1546432,gadopentetate,IN
2329,2618720,gadopiclenol,IN
2330,25483,gadoteridol,IN
2331,228833,gadoversetamide,IN
2332,802624,gadoxetate,IN
2333,4626,galactose,IN
2334,4637,galantamine,IN
2335,2058846,galcanezumab,IN
2336,4638,gallamine,IN
2337,1310124,gallium,IN
2338,4648,gallopamil,IN
2339,578033,galsulfase,IN
2340,852276,gambels oak pollen extract,IN
2341,1113697,gamithromycin,IN
2342,618771,gamma-aminobutyrate,IN
2343,618453,gamma-linolenate,IN
2344,2604689,ganaxolone,IN
2345,4678,ganciclovir,IN
2346,35825,ganirelix,IN
2347,2717169,garadacimab,IN
2348,1311595,garcinia cambogia fruit extract,IN
2349,1428846,garden snail mucin preparation,IN
2350,900987,garrys oak pollen extract,IN
2351,228476,gatifloxacin,IN
2352,328134,gefitinib,IN
2353,4716,gelatin,IN
2354,12574,gemcitabine,IN
2355,12449,gemeprost,IN
2356,4719,gemfibrozil,IN
2357,138099,gemifloxacin,IN
2358,1294580,gemtuzumab ozogamicin,IN
2359,25696,genistein,IN
2360,1596450,gentamicin,IN
2361,4778,gentian violet,IN
2362,1368642,gentisate,IN
2363,1427180,gentisic acid ethanolamide,IN
2364,41157,gepefrine,IN
2365,2672253,gepirone,IN
2366,2709212,gepotidacin,IN
2367,1368875,geraniol,IN
2368,1372247,geranium extract,IN
2369,1362746,geranylgeranylacetone,IN
2370,905276,german cockroach allergenic extract,IN
2371,1297531,german wasp venom protein,IN
2372,25734,gestodene,IN
2373,4791,gestonorone caproate,IN
2374,4792,gestrinone,IN
2375,1541240,geum urbanum root extract,IN
2376,851998,giant ragweed pollen extract,IN
2377,900148,giant wild rye pollen extract,IN
2378,2105806,gilteritinib,IN
2379,285241,ginger extract,IN
2380,236809,ginkgo biloba extract,IN
2381,259385,ginseng root,IN
2382,349656,ginsenoside,IN
2383,89791,gitalin,IN
2384,2678889,givinostat,IN
2385,2265712,givosiran,IN
2386,2105845,glasdegib,IN
2387,214582,glatiramer,IN
2388,1940635,glecaprevir,IN
2389,1940702,glecaprevir / pibrentasvir,MIN
2390,1855078,gleptoferron,IN
2391,102846,glibornuride,IN
2392,4816,gliclazide,IN
2393,25789,glimepiride,IN
2394,1192997,gliocladium allergenic extract,IN
2395,4821,glipizide,IN
2396,25793,gliquidone,IN
2397,2639782,glofitamab,IN
2398,4832,glucagon,IN
2399,25834,glucametacin,IN
2400,1242127,glucarpidase,IN
2401,50470,gluceptate,IN
2402,11454,glucomannan,IN
2403,70599,gluconate,IN
2404,25842,gluconolactone,IN
2405,4845,glucosamine,IN
2406,4850,glucose,IN
2407,216544,glucose / potassium chloride,MIN
2408,1427073,glucose oxidase,IN
2409,1541246,glucose-6-phosphate,IN
2410,1426907,glucuronate,IN
2411,1535222,glucuronolactone,IN
2412,70602,glutamate,IN
2413,4885,glutamine,IN
2414,4888,glutaral,IN
2415,1943800,glutarate,IN
2416,4890,glutathione,IN
2417,25953,glutathione disulfide,IN
2418,4903,glutethimide,IN
2419,4815,glyburide,IN
2420,4910,glycerin,IN
2421,1368451,glycerol phenylbutyrate,IN
2422,1305749,glyceryl behenate,IN
2423,1366664,glyceryl caprate,IN
2424,1307152,glyceryl caprylate,IN
2425,1311690,glyceryl distearate,IN
2426,1311693,glyceryl laurate,IN
2427,1655567,glyceryl monobehenate,IN
2428,314647,glyceryl monolaurate,IN
2429,1426928,glyceryl palmitate,IN
2430,1423803,glyceryl phosphate,IN
2431,1311155,glyceryl stearate,IN
2432,1364379,glyceryl stearate se,IN
2433,4919,glycine,IN
2434,1426910,glycogen,IN
2435,1427079,glycol dimethacrylate,IN
2436,1367188,glycol distearate,IN
2437,26051,glycol salicylate,IN
2438,1426255,glycol stearate,IN
2439,70603,glycolate,IN
2440,1008570,glycolate / pyruvate,MIN
2441,1540882,glycolide,IN
2442,1546438,glycopyrronium,IN
2443,1008086,glycopyrronium / neostigmine,MIN
2444,1370435,glycyrrhiza glabra extract,IN
2445,26143,glycyrrhizic acid,IN
2446,102848,glymidine,IN
2447,1800093,glyphosate,IN
2448,1311190,gold,IN
2449,2045117,gold cation (1+),IN
2450,1372255,goldenseal extract,IN
2451,819300,golimumab,IN
2452,2267207,golodirsen,IN
2453,2367440,golotimod,IN
2454,6384,gonadorelin,IN
2455,894783,goose feather extract,IN
2456,50610,goserelin,IN
2457,2588949,gozetotide,IN
2458,852197,grama grass pollen extract,IN
2459,5011,gramicidin,IN
2460,26237,granisetron,IN
2461,237116,grape seed extract,IN
2462,1309208,grape seed oil,IN
2463,1309212,grapefruit oil,IN
2464,1862951,grapiprant,IN
2465,852178,gray birch pollen extract,IN
2466,1734630,grazoprevir,IN
2467,852152,greasewood pollen extract,IN
2468,852491,green ash pollen extract,IN
2469,659476,green tea extract,IN
2470,283567,green tea leaf extract,IN
2471,83719,grepafloxacin,IN
2472,5021,griseofulvin,IN
2473,897332,groundsel pollen extract,IN
2474,5031,guaiacol,IN
2475,636827,guaiacolsulfonate,IN
2476,26290,guaiazulene,IN
2477,236315,guaietolin,IN
2478,5032,guaifenesin,IN
2479,5033,guanabenz,IN
2480,26296,guanadrel,IN
2481,5036,guanethidine,IN
2482,40114,guanfacine,IN
2483,50675,guanidine,IN
2484,1372539,guanine,IN
2485,1591890,guanosine,IN
2486,26344,guar gum,IN
2487,2166593,guinea pig dander,IN
2488,852298,guinea pig skin extract,IN
2489,1928588,guselkumab,IN
2490,852324,hackberry pollen extract,IN
2491,798444,haemophilus influenzae b (ross strain) capsular polysaccharide meningococcal protein conjugate vaccine,IN
2492,50937,haemophilus influenzae type b,IN
2493,798279,"haemophilus influenzae type b, capsular polysaccharide inactivated tetanus toxoid conjugate vaccine",IN
2494,26412,halazepam,IN
2495,59838,halazone,IN
2496,5084,halcinonide,IN
2497,41208,halobetasol,IN
2498,2166088,halobetasol / tazarotene,MIN
2499,50749,halofantrine,IN
2500,26416,halometasone,IN
2501,5093,haloperidol,IN
2502,26422,haloprogin,IN
2503,5095,halothane,IN
2504,895062,hamster skin extract,IN
2505,1368196,hard fat,IN
2506,851874,hard maple pollen extract,IN
2507,1309793,hawthorn leaf with flower extract,IN
2508,852281,hazelnut pollen extract,IN
2509,258439,heavy mineral oil,IN
2510,1309795,hedera helix leaf extract,IN
2511,5140,helium,IN
2512,5164,hematoporphyrin,IN
2513,26506,heme arginate,IN
2514,978673,heme iron polypeptide,IN
2515,26514,hemicellulase,IN
2516,5175,hemin,IN
2517,5224,heparin,IN
2518,798361,hepatitis a vaccine (inactivated) strain hm175,IN
2519,2274413,"hepatitis a virus strain cr 326f antigen, inactivated",IN
2520,26744,hepatitis b immune globulin,IN
2521,797752,hepatitis b surface antigen vaccine,IN
2522,1427171,hepatitis b virus subtype adw2 hbsag surface protein antigen,IN
2523,5254,heptaminol,IN
2524,991260,heptanoic acid,IN
2525,2462498,heptyl glucoside,IN
2526,3304,heroin,IN
2527,1316105,"herpesvirus 1, human",IN
2528,1314255,hesperetin,IN
2529,5281,hesperidin,IN
2530,26797,hetacillin,IN
2531,5531,hetastarch,IN
2532,1372928,heterotheca inuloides flower extract,IN
2533,5293,hexachlorophene,IN
2534,1997246,hexacosanoate,IN
2535,2049630,hexadecanal,IN
2536,26826,hexafluorenium,IN
2537,1311540,hexamethyldisiloxane,IN
2538,26849,hexamidine,IN
2539,5301,hexetidine,IN
2540,5302,hexobarbital,IN
2541,5303,hexobendine,IN
2542,26867,hexocyclium,IN
2543,5307,hexoprenaline,IN
2544,1426872,hexyl 5-aminolevulinate,IN
2545,1367126,hexyl laurate,IN
2546,26879,hexylcaine,IN
2547,5321,hexylresorcinol,IN
2548,1310511,high fructose corn syrup,IN
2549,1923620,hippurate,IN
2550,5333,histamine,IN
2551,5340,histidine,IN
2552,50975,histrelin,IN
2553,852839,hog skin extract,IN
2554,27084,homatropine,IN
2555,214614,homatropine / hydrocodone,MIN
2556,91326,homosalate,IN
2557,285279,honey preparation,IN
2558,895515,horse hair extract,IN
2559,350173,house fly allergenic extract,IN
2560,967921,house fly extract,IN
2561,852693,house mouse skin extract,IN
2562,235481,human calcitonin,IN
2563,1307732,human cord blood hematopoietic progenitor cell,IN
2564,1329960,human placenta hydrolysate,IN
2565,597392,human vaccinia immune globulin,IN
2566,2267703,huperzine a,IN
2567,62372,hyaluronate,IN
2568,5464,hyaluronidase,IN
2569,2382603,hyaluronidase / pertuzumab / trastuzumab,MIN
2570,1927884,hyaluronidase / rituximab,MIN
2571,2119713,hyaluronidase / trastuzumab,MIN
2572,2673464,hydracrylic acid,IN
2573,5470,hydralazine,IN
2574,314666,hydrastis preparation,IN
2575,5486,hydrochloric acid,IN
2576,5487,hydrochlorothiazide,IN
2577,5489,hydrocodone,IN
2578,5492,hydrocortisone,IN
2579,217627,hydrocortisone / neomycin / polymyxin b,MIN
2580,106955,hydrocortisone / pramoxine,MIN
2581,5495,hydroflumethiazide,IN
2582,5496,hydrofluoric acid,IN
2583,5497,hydrogen,IN
2584,5499,hydrogen peroxide,IN
2585,1366859,hydrogen sulfite,IN
2586,1309218,hydrogenated castor oil,IN
2587,1307683,hydrogenated coconut oil,IN
2588,1309360,hydrogenated palm kernel oil,IN
2589,1426418,hydrogenated soybean lecithin,IN
2590,1309222,hydrogenated soybean oil,IN
2591,2392131,hydrogenated soybean phosphatidylcholine,IN
2592,1721695,hydrolyzed soy protein (enzymatic; 2000 mw),IN
2593,3423,hydromorphone,IN
2594,27220,hydroquinidine,IN
2595,2468435,hydroquinine,IN
2596,5509,hydroquinone,IN
2597,27221,hydrotalcite,IN
2598,1314279,hydroxide ion,IN
2599,5514,hydroxocobalamin,IN
2600,5521,hydroxychloroquine,IN
2601,1362893,hydroxycitronellal,IN
2602,27244,hydroxyethyl cellulose,IN
2603,2204929,"hydroxyethyl cellulose, unspecified",IN
2604,1722035,hydroxyethyl ethylcellulose,IN
2605,1312611,hydroxyethylpiperazine ethane sulfonic acid,IN
2606,1311548,hydroxyproline,IN
2607,1811461,hydroxypropyl cellulose (type h),IN
2608,1804020,"hydroxypropyl cellulose, unspecified",IN
2609,1363585,hydroxypropyl methylcellulose 2208,IN
2610,1363586,hydroxypropyl methylcellulose 2910,IN
2611,1747475,hydroxypropyl tetrahydropyrantriol,IN
2612,27291,hydroxypropylcellulose,IN
2613,1314227,hydroxytyrosol,IN
2614,5552,hydroxyurea,IN
2615,5553,hydroxyzine,IN
2616,1426887,hygromycin b,IN
2617,5556,hymecromone,IN
2618,153970,hyoscyamine,IN
2619,314674,hyoscyamus extract,IN
2620,1546455,hypericin,IN
2621,1352522,hypericum oil,IN
2622,1363609,hypnea musciformis extract,IN
2623,1483317,hypochlorite,IN
2624,1546440,hypophosphite ion,IN
2625,1310069,hypoxis hemerocallidea root extract,IN
2626,27334,hypromellose,IN
2627,1362137,hyssop oil,IN
2628,2043283,ibalizumab,IN
2629,115264,ibandronate,IN
2630,51253,ibopamine,IN
2631,2560213,ibrexafungerp,IN
2632,262323,ibritumomab tiuxetan,IN
2633,1442981,ibrutinib,IN
2634,5640,ibuprofen,IN
2635,1805438,ibutamoren,IN
2636,41289,ibutilide,IN
2637,1788871,icariin,IN
2638,1148138,icatibant,IN
2639,5645,ichthammol,IN
2640,140480,icodextrin,IN
2641,1304974,icosapent ethyl,IN
2642,5650,idarubicin,IN
2643,1716191,idarucizumab,IN
2644,51296,idebenone,IN
2645,2536430,idecabtagene vicleucel,IN
2646,1544460,idelalisib,IN
2647,5653,idoxuridine,IN
2648,19729,idrocilamide,IN
2649,644101,idursulfase,IN
2650,27403,ifenprodil,IN
2651,5657,ifosfamide,IN
2652,1305743,ilex paraguariensis leaf extract,IN
2653,2604685,ilodecakin,IN
2654,1368877,ilomastat,IN
2655,73178,iloperidone,IN
2656,40138,iloprost,IN
2657,2693414,ilunocitinib,IN
2658,282388,imatinib,IN
2659,2465249,imdevimab,IN
2660,2600779,imepitoin,IN
2661,2685236,imetelstat,IN
2662,1251576,imidacloprid,IN
2663,60245,imidapril,IN
2664,2472898,imidazole,IN
2665,27438,imidazole-2-hydroxybenzoate,IN
2666,1740237,imidocarb,IN
2667,1368885,imidurea,IN
2668,84959,imiglucerase,IN
2669,5690,imipenem,IN
2670,5691,imipramine,IN
2671,59943,imiquimod,IN
2672,2725912,imlunestrant,IN
2673,5666,immunoglobulin g,IN
2674,2367441,impacarzine,IN
2675,738,inamrinone,IN
2676,2695422,inavolisib,IN
2677,2588243,inclisiran,IN
2678,1114326,indacaterol,IN
2679,27492,indanazoline,IN
2680,5764,indapamide,IN
2681,388499,indapamide / perindopril,MIN
2682,1311673,indeloxazine,IN
2683,1006495,indian wormwood sage pollen extract,IN
2684,2463933,indican,IN
2685,1426889,indigo,IN
2686,1607314,indigofera tinctoria leaf extract,IN
2687,325514,indigotindisulfonate,IN
2688,114289,indinavir,IN
2689,1362699,indium,IN
2690,27518,indobufen,IN
2691,5775,indocyanine green,IN
2692,1311224,indole,IN
2693,2598119,indole-3-carbinol,IN
2694,5781,indomethacin,IN
2695,5784,indoramin,IN
2696,2373951,inebilizumab,IN
2697,2550729,infigratinib,IN
2698,191831,infliximab,IN
2699,1657128,influenza a virus (h1n1) antigen,IN
2700,1657138,influenza a virus (h1n1) antigen / influenza a virus (h3n2) antigen / influenza b virus antigen,MIN
2701,1657131,influenza a virus (h3n2) antigen,IN
2702,2743197,influenza a virus (h5n8) antigen,IN
2703,1657134,influenza b virus antigen,IN
2704,1242806,ingenol mebutate,IN
2705,1311610,inonotus obliquus fruiting body extract,IN
2706,1483575,inosine,IN
2707,6048,inosine pranobex,IN
2708,5832,inosinic acid,IN
2709,5833,inositol,IN
2710,1007270,inositol / niacin,MIN
2711,2099289,inotersen,IN
2712,1942950,inotuzumab ozogamicin,IN
2713,1740938,insulin argine,IN
2714,51428,"insulin aspart, human",IN
2715,1670007,insulin degludec,IN
2716,139825,insulin detemir,IN
2717,274783,insulin glargine,IN
2718,400008,"insulin glulisine, human",IN
2719,631657,"insulin human, rdna origin",IN
2720,2740394,insulin icodec,IN
2721,86009,insulin lispro,IN
2722,221109,"insulin, regular, pork",IN
2723,1728770,insulin-like growth factor 2,IN
2724,5879,interferon alfa-2a,IN
2725,5880,interferon alfa-2b,IN
2726,202912,interferon alfa-n1,IN
2727,612937,interferon alfa-n3,IN
2728,59744,interferon alfacon-1,IN
2729,75917,interferon beta-1a,IN
2730,72257,interferon beta-1b,IN
2731,1314240,interferon gamma-1a,IN
2732,5882,interferon gamma-1b,IN
2733,4381,interferon-beta,IN
2734,1311299,interleukin-10,IN
2735,1311380,interleukin-11,IN
2736,1309680,interleukin-12,IN
2737,1311225,interleukin-3,IN
2738,5891,interleukin-4,IN
2739,1367185,interleukin-6,IN
2740,1367202,interleukin-7,IN
2741,5920,intrinsic factor,IN
2742,2174793,inula helenium extract,IN
2743,1309723,inula helenium root extract,IN
2744,5924,inulin,IN
2745,27712,invert sugar,IN
2746,87639,iobitridol,IN
2747,183830,iocetamic acid,IN
2748,5928,iodamide,IN
2749,1546275,iodide ion,IN
2750,5933,iodine,IN
2751,851894,iodine bush pollen extract,IN
2752,692863,iodine povacrylex,IN
2753,5936,iodipamide,IN
2754,27729,iodixanol,IN
2755,27748,iodoform,IN
2756,314691,iodohippurate,IN
2757,3435,iodoquinol,IN
2758,2571854,ioflupane,IN
2759,5956,iohexol,IN
2760,2606484,iomeprol,IN
2761,5966,iopamidol,IN
2762,5967,iopanoic acid,IN
2763,27779,iopentol,IN
2764,5968,iophendylate,IN
2765,27781,iopromide,IN
2766,2565488,iota-carrageenan,IN
2767,5970,iothalamate,IN
2768,1546451,iothalamic acid,IN
2769,51474,iotrolan,IN
2770,27792,ioversol,IN
2771,5973,ioxaglate,IN
2772,27793,ioxilan,IN
2773,5975,ipecac,IN
2774,1094833,ipilimumab,IN
2775,5976,ipodate,IN
2776,7213,ipratropium,IN
2777,51486,iprazochrome,IN
2778,51487,ipriflavone,IN
2779,5979,iprindole,IN
2780,5981,iproniazid,IN
2781,2671061,iptacopan,IN
2782,83818,irbesartan,IN
2783,51499,irinotecan,IN
2784,90176,iron,IN
2785,219315,iron polysaccharide,IN
2786,27823,iron protein succinylate,IN
2787,24909,iron sucrose,IN
2788,5992,iron-dextran complex,IN
2789,2282018,isatuximab,IN
2790,1720882,isavuconazole,IN
2791,1608322,isavuconazonium,IN
2792,2602134,iscotrizinol,IN
2793,2741688,islatravir,IN
2794,27866,isoaminile,IN
2795,1363040,isobutane,IN
2796,1653517,isobutyramide,IN
2797,6011,isocarboxazid,IN
2798,27901,isoconazole,IN
2799,6023,isoetharine,IN
2800,1363706,isoeugenol,IN
2801,1546449,isoflupredone,IN
2802,1551411,isoflupredone / neomycin / tetracaine,MIN
2803,6026,isoflurane,IN
2804,6027,isoflurophate,IN
2805,6033,isoleucine,IN
2806,27946,isometheptene,IN
2807,6038,isoniazid,IN
2808,1368703,isopentane,IN
2809,1364275,isoprene,IN
2810,89784,isopropamide,IN
2811,797541,isopropyl alcohol,IN
2812,27985,isopropyl myristate,IN
2813,1311179,isopropyl palmitate,IN
2814,6054,isoproterenol,IN
2815,6057,isosorbide,IN
2816,6058,isosorbide dinitrate,IN
2817,236303,isospaglumic acid,IN
2818,1362928,isostearyl alcohol,IN
2819,1546453,isosulfan blue inner salt,IN
2820,28012,isothipendyl,IN
2821,6064,isotretinoin,IN
2822,1371313,isoxaflutole,IN
2823,6066,isoxsuprine,IN
2824,82089,ispaghula extract,IN
2825,104129,ispaghula husk,IN
2826,33910,isradipine,IN
2827,2199015,istradefylline,IN
2828,1014340,italian rye grass pollen extract,IN
2829,28031,itraconazole,IN
2830,1649480,ivabradine,IN
2831,1243041,ivacaftor,IN
2832,6069,ivermectin,IN
2833,2049873,ivosidenib,IN
2834,337523,ixabepilone,IN
2835,1723735,ixazomib,IN
2836,1745099,ixekizumab,IN
2837,1014690,jack pine pollen extract,IN
2838,900777,japanese black pine pollen extract,IN
2839,845525,"japanese encephalitis virus vaccine, inactivated",IN
2840,1014766,jerusalem oak pollen extract,IN
2841,852136,johnson grass pollen extract,IN
2842,6084,josamycin,IN
2843,1424881,juglans regia shell extract,IN
2844,6086,juniper tar,IN
2845,1310161,juniperus sabina leaf,IN
2846,1307948,juniperus virginiana oil,IN
2847,1310098,kaempferia galanga root extract,IN
2848,2743006,kaempferol,IN
2849,6099,kanamycin,IN
2850,1727573,kanamycin a,IN
2851,6102,kaolin,IN
2852,6111,karaya gum,IN
2853,904554,karaya gum allergenic extract,IN
2854,852617,karaya gum extract,IN
2855,28198,kebuzone,IN
2856,852834,kentucky bluegrass pollen extract,IN
2857,28165,keracyanin,IN
2858,6130,ketamine,IN
2859,6131,ketanserin,IN
2860,28181,ketazolam,IN
2861,6135,ketoconazole,IN
2862,6142,ketoprofen,IN
2863,35827,ketorolac,IN
2864,6146,ketotifen,IN
2865,6147,khellin,IN
2866,16054,kinetin,IN
2867,852605,koelers grass pollen extract,IN
2868,1426451,kojic acid,IN
2869,260038,korean ginseng root,IN
2870,880350,krill oil,IN
2871,1722382,"l-methionine-s,r-sulfoximine",IN
2872,798262,"l1 protein, human papillomavirus type 11 vaccine",IN
2873,1597093,"l1 protein, human papillomavirus type 11 vaccine / l1 protein, human papillomavirus type 16 vaccine / l1 protein, human papillomavirus type 18 vaccine / l1 protein, human papillomavirus type 31 vaccine / l1 protein, human papillomavirus type 33 vaccine / l1 protein, human papillomavirus type 45 vaccine / l1 protein, human papillomavirus type 52 vaccine / l1 protein, human papillomavirus type 58 vaccine / l1 protein, human papillomavirus type 6 vaccine",MIN
2874,1007132,"l1 protein, human papillomavirus type 11 vaccine / l1 protein, human papillomavirus type 16 vaccine / l1 protein, human papillomavirus type 18 vaccine / l1 protein, human papillomavirus type 6 vaccine",MIN
2875,798264,"l1 protein, human papillomavirus type 16 vaccine",IN
2876,798266,"l1 protein, human papillomavirus type 18 vaccine",IN
2877,1596930,"l1 protein, human papillomavirus type 31 vaccine",IN
2878,1596931,"l1 protein, human papillomavirus type 33 vaccine",IN
2879,1596932,"l1 protein, human papillomavirus type 45 vaccine",IN
2880,1596933,"l1 protein, human papillomavirus type 52 vaccine",IN
2881,1596934,"l1 protein, human papillomavirus type 58 vaccine",IN
2882,798268,"l1 protein, human papillomavirus type 6 vaccine",IN
2883,6185,labetalol,IN
2884,28381,lachesine,IN
2885,28382,lacidipine,IN
2886,623400,lacosamide,IN
2887,41397,lactase,IN
2888,114202,lactate,IN
2889,1007266,lactate / pramoxine,MIN
2890,2531544,lacticaseibacillus rhamnosus / limosilactobacillus reuteri,MIN
2891,28395,lactitol,IN
2892,6205,lactobacillus acidophilus,IN
2893,100272,lactobacillus delbrueckii subsp. bulgaricus,IN
2894,2462497,lactobacillus gasseri,IN
2895,1310845,lactobacillus helveticus,IN
2896,1426414,lactobionate,IN
2897,1425933,lactoferrin,IN
2898,6211,lactose,IN
2899,6218,lactulose,IN
2900,1546426,laidlomycin,IN
2901,1370570,laidlomycin propionate,IN
2902,1315120,lamb preparation,IN
2903,852237,lambs quarters pollen extract,IN
2904,68244,lamivudine,IN
2905,28439,lamotrigine,IN
2906,2055641,lanadelumab,IN
2907,27929,lanatoside c,IN
2908,2712070,landiolol,IN
2909,6227,lanolin,IN
2910,1426478,lanolin alcohols,IN
2911,1309249,lanolin oil,IN
2912,1442199,lanosterol,IN
2913,68092,lanreotide,IN
2914,17128,lansoprazole,IN
2915,1311070,lanthanum,IN
2916,234416,lanthanum carbonate,IN
2917,1546443,lanthanum cation (3+),IN
2918,480167,lapatinib,IN
2919,28456,lapyrium,IN
2920,1314302,larix sibirica wood extract,IN
2921,392509,laronidase,IN
2922,2105628,larotrectinib,IN
2923,1364397,lasalocid,IN
2924,2256930,lasmiditan,IN
2925,43611,latanoprost,IN
2926,1988390,latanoprostene bunod,IN
2927,89887,latrodectus mactans antivenin,IN
2928,2533923,lauralkonium,IN
2929,1364388,lauramine oxide,IN
2930,1370594,laurate,IN
2931,1367165,laureth-23,IN
2932,1310570,laureth-3,IN
2933,1362932,lauric acid methyl ester,IN
2934,1603852,laurocapram,IN
2935,1427083,laurtrimonium,IN
2936,1364382,lauryl glucoside,IN
2937,1307767,lavender extract,IN
2938,28486,lavender oil,IN
2939,2691150,lazertinib,IN
2940,6260,lead,IN
2941,2693758,lebrikizumab,IN
2942,2626143,lecanemab,IN
2943,8214,lecithin,IN
2944,1591922,ledipasvir,IN
2945,1591942,ledipasvir / sofosbuvir,MIN
2946,2198944,lefamulin,IN
2947,27169,leflunomide,IN
2948,2272403,lemborexant,IN
2949,2625651,lenacapavir,IN
2950,342369,lenalidomide,IN
2951,2633005,leniolisib,IN
2952,70167,lenograstim,IN
2953,852096,lens scale pollen extract,IN
2954,1426921,lentil seed extract,IN
2955,1603296,lenvatinib,IN
2956,237057,lepirudin,IN
2957,1441651,leptin,IN
2958,135056,lercanidipine,IN
2959,2729426,lerodalcibep,IN
2960,1731031,lesinurad,IN
2961,1988648,letermovir,IN
2962,28554,letosteine,IN
2963,72965,letrozole,IN
2964,2102006,leucanthemum vulgare pollen,IN
2965,6308,leucine,IN
2966,6313,leucovorin,IN
2967,42375,leuprolide,IN
2968,237159,levalbuterol,IN
2969,6370,levallorphan,IN
2970,6371,levamisole,IN
2971,2376944,levamlodipine,IN
2972,114477,levetiracetam,IN
2973,353497,levobetaxolol,IN
2974,1813,levobunolol,IN
2975,259453,levobupivacaine,IN
2976,28627,levocabastine,IN
2977,42955,levocarnitine,IN
2978,356887,levocetirizine,IN
2979,6375,levodopa,IN
2980,82122,levofloxacin,IN
2981,1788981,levoglucose,IN
2982,877015,levoleucovorin,IN
2983,1592257,levomefolate,IN
2984,236388,levomenthol,IN
2985,236913,levomethadone,IN
2986,237005,levomethadyl,IN
2987,1433212,levomilnacipran,IN
2988,132889,levonordefrin,IN
2989,6373,levonorgestrel,IN
2990,6377,levopropoxyphene,IN
2991,6378,levorphanol,IN
2992,73107,levosimendan,IN
2993,10582,levothyroxine,IN
2994,465675,levothyroxine / liothyronine,MIN
2995,1926935,lexidronam,IN
2996,42769,licorice,IN
2997,1010954,licorice allergenic extract,IN
2998,235524,licorice root extract,IN
2999,28701,lidamidine,IN
3000,6387,lidocaine,IN
3001,106991,lidocaine / methylprednisolone,MIN
3002,166283,lidocaine / prilocaine,MIN
3003,6390,lidoflazine,IN
3004,2675860,lifileucel,IN
3005,1801820,lifitegrast,IN
3006,1305579,light green sf yellowish,IN
3007,1011060,lime allergenic extract,IN
3008,28730,limonene,IN
3009,1307404,linaclotide,IN
3010,1100699,linagliptin,IN
3011,6398,lincomycin,IN
3012,1388,lindane,IN
3013,852070,linden pollen extract,IN
3014,2665338,linerixibat,IN
3015,190376,linezolid,IN
3016,595958,linolenate,IN
3017,6404,linseed oil,IN
3018,2719416,linvoseltamab,IN
3019,2621019,linzagolix,IN
3020,10814,liothyronine,IN
3021,1440046,lipegfilgrastim,IN
3022,1999473,liprotamase protease,IN
3023,1313242,liquidambar styraciflua resin,IN
3024,475968,liraglutide,IN
3025,700810,lisdexamfetamine,IN
3026,29046,lisinopril,IN
3027,2479136,lisocabtagene maraleucel,IN
3028,1491871,listeria monocytogenes,IN
3029,6446,lisuride,IN
3030,42351,lithium carbonate,IN
3031,1546265,lithium cation,IN
3032,1311533,lithium chloride,IN
3033,52105,lithium citrate,IN
3034,1546376,lithium hydroxide,IN
3035,28817,lithium succinate,IN
3036,1098232,littleseed canary grass pollen extract,IN
3037,1440051,lixisenatide,IN
3038,6464,lobeline,IN
3039,900770,loblolly pine pollen extract,IN
3040,892561,lobster allergenic extract,IN
