normalized_surface_form,match_count,matched_rxcuis,matched_ttys,matched_names,concept_classes,mapping_status,mapping_rule,canonical_rxcui,canonical_name,canonical_tty
"n-(6,11-dihydro-5-methyl-6,11-dioxo-5h-dibenz(b,e)azepin-10-yl)acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(6,7,9,10,17,18,20,21-octahydrodibenzo[b,k][1,4,7,10,13,16]hexaoxacyclooctadecin-2-yl)acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(6-(2-aminophenylamino)-6-oxohexyl)-4-methylbenzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(6-(2-hydroxyethoxy)-5-(o-methoxyphenoxy)-2-(2-(1h-tetrazol-5-yl)-4-pyridyl)-4-pyrimidinyl)-5-isopropyl-2-pyridinesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(6-aminohexyl)-1,6-hexanediamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(6-aminohexyl)-5-chloro-1-naphthalenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(6-methoxythio-5-(trifluoromethyl)-1-naphthoyl)sarcosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(6-{[3-(4-bromophenyl)-1,2-benzisothiazol-6-yl]oxy}hexyl)-n-methylprop-2-en-1-amine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(7-carbamimidoyl-naphthalen-1-yl)-3-hydroxy-2-methyl-benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(7-hydroxy-1,2,3,4-tetrahydronaphth-2-yl)-2-hydroxy-2-(3-chlorophenyl)ethanol",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(9z-octadecenoyl)-4-hydroxysphinganine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(9z-octadecenoyl)phytosphingosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(alpha-methylbenzyl)linoleamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(aminocarbonyl)-l-phenylalanine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(aminoiminomethyl)-2,6-dichlorobenzeneacetamide hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(aminoiminomethyl)-4,5-bis(methanesulfonyl)-2-methylbenzamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(aminoiminomethyl)-n-methylglycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(aminoiminomethyl)-n-methylglycine monohydrate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(aminoiminomethyl)glycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(benzenesulfonyl)-6-[3-[2-[1-(trifluoromethyl)cyclopropyl]ethoxy]pyrazol-1-yl]-2-[(4s)-2,2,4-trimethylpyrrolidin-1-yl]pyridine-3-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(benzoylcarbamoyl)-beta-d-glucopyranosylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(biphenyl-4-ylsulfonyl)-d-leucine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(bromoacetyl)-3,3-dinitroazetidine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(bromoacetyl)-beta-alanyl-n-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-l-serinamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(bromoacetyl)-β-alanyl-n-(2-{4-[(carboxycarbonyl)amino]phenyl}ethyl)-l-serinamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(butylsulfonyl)-o-(4-(4-piperidinyl)butyl)-l-tyrosine monohydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(butylsulfonyl)-o-(4-(4-piperidyl)butyl)-l-tyrosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(carbamoylmethyl)-2-propylvaleramide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(carboxycarbonyl)-d-phenylalanine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(chlorophenyl)-n'-hydroxyguanidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(cyanomethyl)-4-(2-((4-(morpholin-4-yl)phenyl)amino)pyrimidin-4-yl)benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(cyanomethyl)-4-(2-(4-morpholinoanilino)pyrimidin-4-yl)benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(cyanomethyl)-4-(2-{[4-(morpholin-4-yl)phenyl]amino}pyrimidin-4- yl)benzamide dihydrochloride monohydrate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(cyclohexylcarbamoyl)-4-[2-(7-methoxy-4,4-dimethyl-1,3-dioxo-3,4-dihydroisoquinolin-2(1h)-yl)ethyl]benzenesulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(cyclopropylmethyl)-2'-methyl-5'-(5-methyl-1,3,4-oxadiazol-2-yl)biphenyl-4-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(cyclopropylmethyl)-4-(methyloxy)-3-({5-[3-(3-pyridinyl)phenyl]-1,3-oxazol-2-yl}amino)benzenesulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(diaminophosphinyl)-4-fluorobenzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(diaminophosphinyl)-o-toluamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(dibenzo[b,d]thiophen-3-ylsulfonyl)-l-valine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(ethoxycarbonyl)-l-leucine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(ethyl)-9-cis-retinamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(gamma-(4'-methylpiperazinyl-1')propyl)-3-chlorophenothiazine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(gamma-dimethylaminopropyl)iminodibenzyl,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(imino((4-(trifluoromethoxy)phenyl)amino)methyl)-1-pyrrolidinecarboximidamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(indol-3-ylacetyl)-l-aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(indol-3-ylacetyl)aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(indole-3-acetyl)-l-aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(indole-3-acetyl)aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(lauroylcolaminoformylmethyl)pyridinium chloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(m-trifluoromethylphenyl) phenoxazine-4,6-dicarboxylic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(methoxycarbonyl)-β-d-glucopyranosylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(n-(n-glycylglycyl)glycyl)-8-l-lysinevasopressin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(n-(n-glycylglycyl)glycyl)-8-l-lysinevasopressin acetate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(n-butyl)deoxynojirimycin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(n-gamma-l-glutamyl-l-cysteinyl)glycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(n-phosphonoamido)sarcosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(octadecanoyl)-dihydroceramide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(octadecanoyl)-sphinganine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(octodecanoyl)-sphinganine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(oxydiethylene)benzothiazole-2-sulfenamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-(2-(dimethylamino)ethoxy)benzyl)veratramide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-(o-1h-tetrazol-5-ylphenyl)benzyl)-n-valeryl-l-valine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-acetylbenzenesulfonyl)-n'-cyclohexylurea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-acetylphenylsulfonyl)-n'-cyclohexylurea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-aminobenzenesulfonyl)acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-aminobenzoyl)aminoacetic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-aminobenzoyl)glycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-chlorobenzenesulfonyl)-n'-propylurea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-cyanophenyl)-n'-diphenylmethyl-guanidine-acetic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(p-methoxybenzyl)-n',n'-dimethyl-n-(α-pyridyl)ethylenediamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-methylbenzenesulfonyl)-n'-butylurea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-tert-butylbenzyl)-n-methyl-1-naphthalenemethylamine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(p-toluenesulfonyl)-n'-hexamethyleniminourea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(para-aminobenzoyl)glycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(para-glutaramidophenyl-ethyl)-piperidinium-n-oxide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(phenylazo)-aniline,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(phosphonacetyl)-l-aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(phosphonoacetyl)-l-aspartic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(phosphonoacetyl)-l-ornithine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(phosphonoamidino)sarcosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(pyridin-3-ylmethyl)aniline,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(pyridin-4-yl)-(1-(4-chlorobenzyl)indol-3-yl)glycoxylamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(pyridin-4-yl)-[1-(4-chlorbenzyl)-indol-3-yl]-glyoxyl-amid),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(pyrrolidinomethyl)tetracycline,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(quinolin-8-yl)methanesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(r-carboxy-ethyl)-alpha-(s)-(2-phenylethyl),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(stearoyl)-dihydroceramide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(sulfanylacetyl)tyrosylprolylmethioninamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(sulfonyl-p-methylbenzene)-n'-n-butylurea,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(tert-butyl)-3,5-dimethyl-n'-[(5-methyl-2,3-dihydro-1,4-benzodioxin-6-yl)carbonyl]benzohydrazide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(tert-butyl)-4-[5-(pyridin-2-ylamino)quinolin-3-yl]benzenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(tert-butylcarbamoyl)-5-cyano-2-((4'-(difluoromethoxy)-(1,1'-biphenyl)-3-yl)oxy)benzenesulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(trans-3-(5-((r)-1-hydroxyethyl)-1,3,4-oxadiazol-2-yl)cyclobutyl)-3-phenylisoxazole-5-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(trans-4'-nitro-4-stilbenyl)-n-methyl-5-amino-pentanoic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(trans-4-{(1s,2s)-2-amino-3-[(3s)-3-fluoropyrrolidin-1-yl]-1-methyl-3-oxopropyl}cyclohexyl)-n-methylacetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({(2s)-1-[(3r)-3-amino-4-(2-fluorophenyl)butanoyl]pyrrolidin-2-yl}methyl)benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({(2s)-1-[(3r)-3-amino-4-(3-chlorophenyl)butanoyl]pyrrolidin-2-yl}methyl)-3-(methylsulfonyl)benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-({(2s,3s)-3-[(benzylamino)carbonyl]oxiran-2-yl}carbonyl)-l-isoleucyl-l-proline",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-({(3r,4r)-4-[(benzyloxy)methyl]pyrrolidin-3-yl}methyl)-n-(2-methylpropyl)benzenesulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-({4-[(1r)-4-[(2r,4s,5s)-2,4-diamino-6-oxohexahydropyrimidin-5-yl]-1-(2,2,2-trifluoro-1,1-dihydroxyethyl)butyl]phenyl}carbonyl)-l-glutamic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({4-[(2-aminopyridin-4-yl)oxy]-3-fluorophenyl}carbamoyl)-2-(4-fluorophenyl)acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({4-[4-(2-methyl-1h-imidazol-1-yl)butyl]phenyl}acetyl)-l-seryl-n-(2-cyclohexylethyl)-l-lysinamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({6-[(4-cyano-2-fluorobenzyl)oxy]naphthalen-2-yl}sulfonyl)-d-glutamic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({6-[(4-cyanobenzyl)oxy]naphthalen-2-yl}sulfonyl)-d-glutamic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-({[2,5-dichloro-4-(1,1,2,3,3,3-hexafluoropropoxy)phenyl]amino}carbonyl)-2,6-difluorobenzamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-({[4-(aminosulfonyl)phenyl]amino}carbonyl)-4-methylbenzenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(α-(hydroxymethyl)ethyl)-d-lysergamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-(α-pyridyl)-n-(α-thenyl)-n',n'-dimethylethylenediamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(β-(p-aminophenyl)ethyl)-4-phenyl-4-carbethoxypiperidine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-(γ-dimethylaminopropyl)iminodibenzyl,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-1,10-phenanthrolin-5-ylacetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-1,2,3,4-tetrahydronaphth-1-yl-2'-[3,5-dimethoxybenzamido]-2'-deoxy-adenosine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-1-methylheptylformamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-10-methyl-4-deoxy-4-aminopteroate,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-137,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-1h-imidazol-2-yl-n'-[4-(1h-imidazol-2-ylamino)phenyl]benzene-1,4-diamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-1h-indazol-5-yl-2-(6-methylpyridin-2-yl)quinazolin-4-amine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-2,3-xylylanthranilic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-aminoethylmorpholine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-benzothiazolyl-4-(((2-hydroxy-3-methoxyphenyl)methyl)amino)benzenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-fluorenylacetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-hydroxystearoyl-phytosphingosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-pyridylsulfanilamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-2-thiophen-2-yl-acetamide boronic acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-3 fatty acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-3 fatty acids,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-3,4-dimethylisoxazol-5-yl-n-sulphanilylacetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-3-oxo-dodecanoyl-l-homoserine lactone,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-3389,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-4-1-(dimethylamino) ethylidene-amino-phenyl-2-methoxy-acetamide hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-4-carboxyphenylretinamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-4-isopropylcarbamoylbenzyl-n'-methylhydrazine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-4-tert-butylbenzyl-n-methyl-1-naphthalenemethylamine hydrochloride,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-553,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-6 fatty acid,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-6 fatty acids,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-6-hydroxymethyl-dado,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-6022,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-7020,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-803,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-9-methoxynonyldeoxynojirimycin,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-9h-fluoren-2-ylacetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(13-cyclohexyl-6,7-dihydroindolo[1,2-d][1,4]benzoxazepin-10-yl)carbonyl]-2-methyl-l-alanine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1r)-1-(4-bromophenyl)ethyl]-5-fluoro-2-hydroxybenzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1r)-1-(dihydroxyboryl)-3-methylbutyl]-n-(pyrazin-2-ylcarbonyl)-l-phenylalaninamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1r)-3-(4-hydroxyphenyl)-1-methylpropyl]-2-(2-phenyl-1h-indol-3-yl)acetamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1r,2r)-1,3-dihydroxy-1-(4-nitrophenyl)-2-propanyl]acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1r,2r)-1-(2,3-dihydro-1,4-benzodioxin-6-yl)-1-hydroxy-3-(1-pyrrolidinyl)-2-propanyl]octanamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1r,2r)-2-(3-chloro-4-cyclopropoxyphenyl)-2-hydroxy-1-(pyrrolidinylmethyl)ethyl]-2-(6-chloro(2-naphthyl))-2-(hydroxyimino)acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1r,2r,3e)-2-hydroxy-1-(hydroxymethyl)heptadec-3-en-1-yl]acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1s)-1-(aminocarbonyl)-4-(ethanimidoylamino)butyl]benzamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1s)-1-[3-chloro-5-fluoro-2-({[2-methyl-4-(1-methyl-1h-1,2,4-triazol-5-yl)quinolin-8-yl]oxy}methyl)phenyl](1-2h)ethyl]-2-(difluoromethoxy)acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1s)-1-{1-[(1r,3e)-1-acetylpent-3-en-1-yl]-1h-1,2,3-triazol-4-yl}-1,2-dimethylpropyl]benzamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1s)-2-[(4-cyano-1-methylpiperidin-4-yl)amino]-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1s)-2-amino-1-(2,4-dichlorobenzyl)ethyl]-5-[2-(methylamino)pyrimidin-4-yl]thiophene-2-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1s)-2-amino-1-phenylethyl]-5-(1h-pyrrolo[2,3-b]pyridin-4-yl)thiophene-2-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1s)-2-methyl-1-(pyridin-4-ylcarbamoyl)propyl]cyclohexanecarboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1s)-2-{[(1r)-2-(benzyloxy)-1-cyano-1-methylethyl]amino}-1-(cyclohexylmethyl)-2-oxoethyl]morpholine-4-carboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(1s)-5-amino-1-(chloroacetyl)pentyl]-4-methylbenzenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(1s,2r,3e)-2-hydroxy-1-(hydroxymethyl)-3-heptadecenyl]acetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2',4'-difluoro-4-hydroxy-5-iodobiphenyl-3-yl)carbonyl]-beta-alanine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(2-amino-6-methylpyrimidin-4-yl)methyl]-3-{[(e)-(2-oxodihydrofuran-3(2h)-ylidene)methyl]amino}benzenesulfonamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r)-1-[(2s)-2-[(3-hydroxy-2-methyl-6-{[(3s)-3,5,12-trihydroxy-3-(2-hydroxyacetyl)-10-methoxy-6,11-dioxo-1,2,3,4,6,11-hexahydrotetracen-1-yl]oxy}oxan-4-yl)carbamoyl]pyrrolidin-1-yl]-1-oxopropan-2-yl]pyridine-4-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r)-2,3 dihydroxypropoxy]-3,4 difluro-2 -[(2-fluoro-4-iodophenyl)amino] benzamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(2r)-2-(hydroxamidocarbonylmethyl)-4-methylpentanoyl]-l-tryptophan methylamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r)-2-{[(2s)-2-(1,3-benzoxazol-2-yl)pyrrolidin-1-yl]carbonyl}hexyl]-n-hydroxyformamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r)-5-(aminosulfonyl)-2,3-dihydro-1h-inden-2-yl]-2-propylpentanamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r,3s)-1-((2s)-2-{[(cyclopentylamino)carbonyl]amino}-3-methylbutanoyl)-2-(1-formyl-1-cyclobutyl)pyrrolidinyl]cyclopropanecarboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r,3s)-3-amino-2-hydroxy-4-phenylbutyl]-4-methoxy-2,3,6-trimethylbenzenesulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2r,3s)-3-amino-2-hydroxy-4-phenylbutyl]naphthalene-2-sulfonamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2s)-2,3-dihydroxypropyl]-3-(2-fluoro-4-iodoanilino)pyridine-4-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2s)-2,3-dihydroxypropyl]-3-[(2-fluoro-4- iodophenyl)amino]isonicotinamide hydrochloride",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(2s)-3-phenyl-2-sulfanylpropanoyl]-l-phenylalanyl-l-tyrosine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(2s)-4-methyl-1-oxo-1-{[(4s)-3-oxo-1-(2-pyridinylsulfonyl)-4-azepanyl]amino}-2-pentanyl]-1-benzofuran-2-carboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2s,3s)-4-[2-[(5s)-3a,4,5,6,7,7a-hexahydro-1,3-benzodioxol-5-yl]ethyl-[3-(1,3-dioxoisoindol-2-yl)propanoyl]amino]-3-hydroxy-1-phenylbutan-2-yl]-3,5-dimethoxy-4-phenylmethoxybenzamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(2s,4s,6r)-2-(dihydroxymethyl)-4-hydroxy-3,3-dimethyl-7-oxo-4lambda~4~-thia-1-azabicyclo[3.2.0]hept-6-yl]-2-phenylacetamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(3-fluoro-4-methoxypyridin-2-yl) methyl]-3-(methoxymethyl)-1-({4-[(2-oxo-1,2-dihydropyridin-1-yl) methyl]phenyl}methyl)-1h-pyrazole-4-carboxamide",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(3-fluoro-4-methoxypyridin-2-yl)methyl]-3-(methoxymethyl)-1-({4-[(2-oxopyridin-1(2h)-yl)methyl]phenyl}methyl)-1h-pyrazol-4-carboxamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(3e)-1-oxo-3-hexenyl]somatoliberin (human pancreatic islet),0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(3s)-1-hydroxy-2-oxo-5-phenyl-3-pentanyl]-nα-[(3-pyridinylmethoxy)carbonyl]-l-phenylalaninamide,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(3z)-5-tert-butyl-2-phenyl-1,2-dihydro-3h-pyrazol-3-ylidene]-n'-(4-chlorophenyl)urea",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(4-fluorophenyl)methyl]-1,6-dihydro-5-hydroxy-1-methyl-2-[1-methyl-1-[[ (5-methyl-1,3,4-oxadiazol-2-yl)carbonyl]amino]ethyl]-6-oxo-4-pyrimidinecarboxamide monopotassium salt",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(4-hydroxy-8-iodoisoquinolin-3-yl)carbonyl]glycine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(4-methoxyphenyl)methyl]-n',n'-dimethyl-n-2-pyridinyl-1,2-ethanediamine",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
n-[(4-methoxyphenyl)sulfonyl]-d-alanine,0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
"n-[(4-{[(2-amino-4-oxo-1,4-dihydropteridin-6-yl)methyl]amino}phenyl)carbonyl]-l-glutamic acid",0,,,,,unmatched,no_exact_active_rxnorm_concept,,,
