legacy_anchor_drug_id,canonical_rxcui,anchor_drug_id,canonical_drug_name,canonical_tty,default_rule
19978,164423,3047,lomifylline,IN,direct_anchor_exact_rxnorm
19979,1364479,3048,lomitapide,IN,direct_anchor_exact_rxnorm
19981,594040,513,atropine / diphenoxylate,MIN,direct_anchor_exact_rxnorm
19985,2467553,3050,lonafarnib,IN,direct_anchor_exact_rxnorm
19987,2569562,3051,lonapegsomatropin,IN,direct_anchor_exact_rxnorm
19990,28876,3052,lonazolac,IN,direct_anchor_exact_rxnorm
19992,2540964,3053,loncastuximab tesirine,IN,direct_anchor_exact_rxnorm
20011,4257,2097,factor viii,IN,direct_anchor_exact_rxnorm
20014,1670310,5069,tipiracil / trifluridine,MIN,direct_anchor_exact_rxnorm
20017,6468,3055,loperamide,IN,direct_anchor_exact_rxnorm
20020,195088,3056,lopinavir,IN,direct_anchor_exact_rxnorm
20023,38555,5153,triazulenone,IN,unique_convergent_term_evidence
20025,2669406,5119,toripalimab,IN,direct_anchor_exact_rxnorm
20026,28981,3058,loracarbef,IN,direct_anchor_exact_rxnorm
20030,28889,3059,loratadine,IN,direct_anchor_exact_rxnorm
20033,2103164,3062,lorlatinib,IN,direct_anchor_exact_rxnorm
20036,1300701,3061,lorcaserin,IN,direct_anchor_exact_rxnorm
20037,1300701,3061,lorcaserin,IN,direct_anchor_exact_rxnorm
20046,28894,3063,lormetazepam,IN,direct_anchor_exact_rxnorm
20048,20890,3064,lornoxicam,IN,direct_anchor_exact_rxnorm
20059,52175,3065,losartan,IN,direct_anchor_exact_rxnorm
20068,214287,628,benazepril / hydrochlorothiazide,MIN,direct_anchor_exact_rxnorm
20069,237027,3066,loteprednol,IN,direct_anchor_exact_rxnorm
20070,52177,3067,loteprednol etabonate,IN,direct_anchor_exact_rxnorm
20074,1998841,3068,lotilaner,IN,direct_anchor_exact_rxnorm
20078,214223,340,amlodipine / benazepril,MIN,direct_anchor_exact_rxnorm
20081,6472,3069,lovastatin,IN,direct_anchor_exact_rxnorm
20082,67108,1907,enoxaparin,IN,direct_anchor_exact_rxnorm
20087,2671958,3070,lovotibeglogene autotemcel,IN,direct_anchor_exact_rxnorm
20095,6475,3071,loxapine,IN,direct_anchor_exact_rxnorm
20096,6475,3071,loxapine,IN,direct_anchor_exact_rxnorm
20097,6475,3071,loxapine,IN,direct_anchor_exact_rxnorm
20100,28908,3072,loxoprofen,IN,direct_anchor_exact_rxnorm
20120,2360331,3073,lubabegron,IN,direct_anchor_exact_rxnorm
20125,623033,3074,lubiprostone,IN,direct_anchor_exact_rxnorm
20138,1293254,3075,lucinactant,IN,direct_anchor_exact_rxnorm
20146,83586,3076,lufenuron,IN,direct_anchor_exact_rxnorm
20149,1482680,3077,luliconazole,IN,direct_anchor_exact_rxnorm
20152,1655922,3078,lumacaftor,IN,direct_anchor_exact_rxnorm
20153,2550714,4705,sotorasib,IN,direct_anchor_exact_rxnorm
20154,2467140,3079,lumasiran,IN,direct_anchor_exact_rxnorm
20155,2275602,3080,lumateperone,IN,direct_anchor_exact_rxnorm
20156,2275602,3080,lumateperone,IN,direct_anchor_exact_rxnorm
20157,847728,3081,lumefantrine,IN,direct_anchor_exact_rxnorm
20168,2099295,3436,moxetumomab pasudotox,IN,direct_anchor_exact_rxnorm
20179,2625122,3432,mosunetuzumab,IN,direct_anchor_exact_rxnorm
20192,2583725,3082,luprostiol,IN,direct_anchor_exact_rxnorm
20193,1040028,3083,lurasidone,IN,direct_anchor_exact_rxnorm
20194,1040028,3083,lurasidone,IN,direct_anchor_exact_rxnorm
20195,2374729,3084,lurbinectedin,IN,direct_anchor_exact_rxnorm
20202,2262544,3085,luspatercept,IN,direct_anchor_exact_rxnorm
20204,2054984,3086,lusutrombopag,IN,direct_anchor_exact_rxnorm
20206,1797118,1784,dotatate,IN,direct_anchor_exact_rxnorm
20207,11359,3087,lutein,IN,direct_anchor_exact_rxnorm
20208,6383,3088,luteinizing hormone,IN,direct_anchor_exact_rxnorm
20220,2597054,5343,vipivotide tetraxetan,IN,direct_anchor_exact_rxnorm
20236,1426636,3089,lutrelin,IN,direct_anchor_exact_rxnorm
20238,388084,3090,lutropin alfa,IN,direct_anchor_exact_rxnorm
20293,29008,3091,lycopene,IN,direct_anchor_exact_rxnorm
20297,6513,3092,lymecycline,IN,direct_anchor_exact_rxnorm
20302,6529,3094,lynestrenol,IN,direct_anchor_exact_rxnorm
20304,1597582,3667,olaparib,IN,direct_anchor_exact_rxnorm
20314,6531,3095,lypressin,IN,direct_anchor_exact_rxnorm
20316,6536,3096,lysine,IN,direct_anchor_exact_rxnorm
20317,6536,3096,lysine,IN,direct_anchor_exact_rxnorm
20321,7004,3387,mitotane,IN,direct_anchor_exact_rxnorm
20326,1426865,3097,lysozyme,IN,direct_anchor_exact_rxnorm
20343,1367170,3256,metacresol,IN,unique_convergent_term_evidence
20365,121191,4444,rituximab,IN,unique_convergent_term_evidence
20369,1307956,3098,macadamia oil,IN,direct_anchor_exact_rxnorm
20370,1429937,3099,macadamia seed oil glycereth-8 esters,IN,direct_anchor_exact_rxnorm
20372,1872381,3100,macelignan,IN,direct_anchor_exact_rxnorm
20373,1999420,3101,macimorelin,IN,direct_anchor_exact_rxnorm
20375,1098189,3717,osage orange pollen extract,IN,unique_convergent_term_evidence
20385,1551573,3104,madecassic acid,IN,direct_anchor_exact_rxnorm
20386,18405,473,asiaticoside,IN,direct_anchor_exact_rxnorm
20389,6572,3105,mafenide,IN,direct_anchor_exact_rxnorm
20390,6572,3105,mafenide,IN,direct_anchor_exact_rxnorm
20396,2461339,3106,maftivimab,IN,direct_anchor_exact_rxnorm
20398,29151,3107,magaldrate,IN,direct_anchor_exact_rxnorm
20399,29151,3107,magaldrate,IN,direct_anchor_exact_rxnorm
20407,6574,3108,magnesium,IN,direct_anchor_exact_rxnorm
20408,314718,3109,magnesium acetate,IN,direct_anchor_exact_rxnorm
20409,314718,3109,magnesium acetate,IN,direct_anchor_exact_rxnorm
20410,17614,282,aluminum magnesium silicate,IN,unique_convergent_term_evidence
20411,1311396,3110,magnesium ascorbate,IN,direct_anchor_exact_rxnorm
20412,142131,3111,magnesium aspartate,IN,direct_anchor_exact_rxnorm
20415,29155,3112,magnesium carbonate,IN,direct_anchor_exact_rxnorm
20416,1426853,3113,magnesium cation,IN,direct_anchor_exact_rxnorm
20417,6579,3114,magnesium chloride,IN,direct_anchor_exact_rxnorm
20419,52356,3115,magnesium citrate,IN,direct_anchor_exact_rxnorm
20422,52358,3116,magnesium gluconate,IN,direct_anchor_exact_rxnorm
20423,476818,3117,magnesium glycinate,IN,direct_anchor_exact_rxnorm
20424,6581,3118,magnesium hydroxide,IN,direct_anchor_exact_rxnorm
20426,214688,3119,magnesium lactate,IN,direct_anchor_exact_rxnorm
20428,283578,3120,magnesium malate,IN,direct_anchor_exact_rxnorm
20430,139233,3121,magnesium orotate,IN,direct_anchor_exact_rxnorm
20431,6582,3122,magnesium oxide,IN,direct_anchor_exact_rxnorm
20432,1666106,3123,magnesium peroxide,IN,direct_anchor_exact_rxnorm
20433,29164,3124,magnesium phosphate,IN,direct_anchor_exact_rxnorm
20434,52364,3125,magnesium salicylate,IN,direct_anchor_exact_rxnorm
20435,1310566,3126,magnesium silicate,IN,direct_anchor_exact_rxnorm
20436,1368706,4736,stearate,IN,direct_anchor_exact_rxnorm
20437,6585,3127,magnesium sulfate,IN,direct_anchor_exact_rxnorm
20438,29170,3128,magnesium trisilicate,IN,direct_anchor_exact_rxnorm
20439,40254,5290,valproate,IN,direct_anchor_exact_rxnorm
20449,896038,3129,malachite green,IN,direct_anchor_exact_rxnorm
20453,6606,3130,malathion,IN,direct_anchor_exact_rxnorm
20454,1426331,3131,maleate,IN,direct_anchor_exact_rxnorm
20457,29209,3132,malic acid,IN,direct_anchor_exact_rxnorm
20458,29209,3132,malic acid,IN,direct_anchor_exact_rxnorm
20460,1657018,3133,malondialdehyde,IN,unique_convergent_term_evidence
20472,1363049,3135,maltitol,IN,direct_anchor_exact_rxnorm
20473,1363050,3136,maltodextrin,IN,direct_anchor_exact_rxnorm
20474,1362894,3137,maltol,IN,direct_anchor_exact_rxnorm
20475,1311261,3138,maltose,IN,direct_anchor_exact_rxnorm
20476,1311261,3138,maltose,IN,direct_anchor_exact_rxnorm
20478,2641823,3139,maltotetraose,IN,direct_anchor_exact_rxnorm
20485,29256,3140,mandelic acid,IN,direct_anchor_exact_rxnorm
20488,236987,3141,mangafodipir,IN,direct_anchor_exact_rxnorm
20489,6623,3142,manganese,IN,direct_anchor_exact_rxnorm
20490,1370629,3143,manganese acetate,IN,direct_anchor_exact_rxnorm
20491,29261,3144,manganese chloride,IN,direct_anchor_exact_rxnorm
20493,283767,3145,manganese citrate,IN,direct_anchor_exact_rxnorm
20494,52403,3146,manganese gluconate,IN,direct_anchor_exact_rxnorm
20495,29268,3147,manganese sulfate,IN,direct_anchor_exact_rxnorm
20496,29268,3147,manganese sulfate,IN,direct_anchor_exact_rxnorm
20497,1006371,3148,mango blossom pollen extract,IN,unique_convergent_term_evidence
20499,2619910,3149,mangostin,IN,direct_anchor_exact_rxnorm
20500,29275,3150,manidipine,IN,direct_anchor_exact_rxnorm
20503,6628,3151,mannitol,IN,direct_anchor_exact_rxnorm
20506,6633,3152,mannose,IN,direct_anchor_exact_rxnorm
20522,6646,3154,maprotiline,IN,direct_anchor_exact_rxnorm
20523,6646,3154,maprotiline,IN,direct_anchor_exact_rxnorm
20526,2571074,3155,maralixibat,IN,direct_anchor_exact_rxnorm
20527,2571074,3155,maralixibat,IN,direct_anchor_exact_rxnorm
20528,620216,3156,maraviroc,IN,direct_anchor_exact_rxnorm
20529,69256,3157,marbofloxacin,IN,direct_anchor_exact_rxnorm
20534,1987137,3158,margaric acid,IN,direct_anchor_exact_rxnorm
20535,2473851,3159,margetuximab,IN,direct_anchor_exact_rxnorm
20536,2586068,3160,maribavir,IN,direct_anchor_exact_rxnorm
20542,1368163,1365,"collagen, soluble, fish skin",IN,unique_convergent_term_evidence
20544,1368708,3161,maritime pine extract,IN,direct_anchor_exact_rxnorm
20550,715869,3163,maropitant,IN,direct_anchor_exact_rxnorm
20552,11202,5339,vincristine,IN,direct_anchor_exact_rxnorm
20553,2697133,3164,marstacimab,IN,direct_anchor_exact_rxnorm
20564,227239,3165,masoprocol,IN,direct_anchor_exact_rxnorm
20579,8702,4215,procarbazine,IN,direct_anchor_exact_rxnorm
20581,2600867,3166,mavacamten,IN,direct_anchor_exact_rxnorm
20590,2684021,3167,mavorixafor,IN,direct_anchor_exact_rxnorm
20592,1940702,2389,glecaprevir / pibrentasvir,MIN,direct_anchor_exact_rxnorm
20596,88014,4448,rizatriptan,IN,direct_anchor_exact_rxnorm
20610,2121085,4637,siponimod,IN,direct_anchor_exact_rxnorm
20616,6664,3168,mazindol,IN,direct_anchor_exact_rxnorm
20668,1309256,3170,meadowfoam oil,IN,unique_convergent_term_evidence
20672,804179,3171,"measles virus vaccine live, enders' attenuated edmonston strain",IN,unique_convergent_term_evidence
20675,6672,3172,mebendazole,IN,direct_anchor_exact_rxnorm
20678,29410,3173,mebeverine,IN,direct_anchor_exact_rxnorm
20679,29410,3173,mebeverine,IN,direct_anchor_exact_rxnorm
20685,1311500,3174,mebrofenin,IN,direct_anchor_exact_rxnorm
20690,6673,3175,mecamylamine,IN,direct_anchor_exact_rxnorm
20691,6673,3175,mecamylamine,IN,direct_anchor_exact_rxnorm
20694,274403,3176,mecasermin,IN,direct_anchor_exact_rxnorm
20695,616877,3177,mecasermin rinfabate,IN,direct_anchor_exact_rxnorm
20700,6674,3178,mechlorethamine,IN,direct_anchor_exact_rxnorm
20703,6676,3179,meclizine,IN,direct_anchor_exact_rxnorm
20704,29418,3180,meclocycline,IN,direct_anchor_exact_rxnorm
20705,29418,3180,meclocycline,IN,direct_anchor_exact_rxnorm
20706,588003,3181,meclofenamate,IN,direct_anchor_exact_rxnorm
20707,6678,3182,meclofenamic acid,IN,direct_anchor_exact_rxnorm
20708,2228,3183,meclofenoxate,IN,direct_anchor_exact_rxnorm
20714,29421,3184,mecobalamin,IN,direct_anchor_exact_rxnorm
20716,29426,3185,mecysteine,IN,direct_anchor_exact_rxnorm
20718,6680,3186,medazepam,IN,direct_anchor_exact_rxnorm
20723,52016,3187,medetomidine,IN,direct_anchor_exact_rxnorm
20724,2601586,3188,medetomidine / vatinoxan,MIN,direct_anchor_exact_rxnorm
20736,852634,209,alfalfa pollen extract,IN,unique_convergent_term_evidence
20738,411,182,air,IN,unique_convergent_term_evidence
20745,29434,3189,medifoxamine,IN,direct_anchor_exact_rxnorm
20762,6690,3190,medrogestone,IN,direct_anchor_exact_rxnorm
20764,1358207,3191,medronate,IN,direct_anchor_exact_rxnorm
20768,29439,3193,medrysone,IN,direct_anchor_exact_rxnorm
20774,257844,3194,mefenamate,IN,direct_anchor_exact_rxnorm
20777,236421,3195,mefenidramium,IN,direct_anchor_exact_rxnorm
20779,29444,3196,mefenorex,IN,direct_anchor_exact_rxnorm
20780,29444,3196,mefenorex,IN,direct_anchor_exact_rxnorm
20783,6694,3197,mefloquine,IN,direct_anchor_exact_rxnorm
20784,6694,3197,mefloquine,IN,direct_anchor_exact_rxnorm
20785,6696,3198,mefruside,IN,direct_anchor_exact_rxnorm
20789,6703,3199,megestrol,IN,unique_convergent_term_evidence
20802,6704,3200,meglumine,IN,direct_anchor_exact_rxnorm
20803,319866,3201,meglumine antimoniate,IN,direct_anchor_exact_rxnorm
20818,1425099,5130,trametinib,IN,direct_anchor_exact_rxnorm
20825,903913,807,broad leaved paperbark pollen extract,IN,unique_convergent_term_evidence
20829,1012534,3203,melarsomine,IN,direct_anchor_exact_rxnorm
20830,1012534,3203,melarsomine,IN,direct_anchor_exact_rxnorm
20833,6711,3204,melatonin,IN,direct_anchor_exact_rxnorm
20836,1537799,3205,melengestrol,IN,direct_anchor_exact_rxnorm
20837,1537799,3205,melengestrol,IN,direct_anchor_exact_rxnorm
20841,1014735,5396,white sweet clover pollen extract,IN,unique_convergent_term_evidence
20842,1014447,5422,yellow sweet clover pollen extract,IN,unique_convergent_term_evidence
20844,446248,3206,melitracen,IN,direct_anchor_exact_rxnorm
20849,1192987,3824,parakeet feather allergenic extract,IN,unique_convergent_term_evidence
20850,41493,3207,meloxicam,IN,direct_anchor_exact_rxnorm
20852,2531369,3209,melphalan flufenamide,IN,direct_anchor_exact_rxnorm
20861,6719,3210,memantine,IN,direct_anchor_exact_rxnorm
20862,1430990,1770,donepezil / memantine,MIN,direct_anchor_exact_rxnorm
20867,29491,3211,menadiol,IN,direct_anchor_exact_rxnorm
20868,29491,3211,menadiol,IN,unique_convergent_term_evidence
20870,6728,5356,vitamin k3,IN,unique_convergent_term_evidence
20875,42781,5355,vitamin k2,IN,unique_convergent_term_evidence
20877,29495,3212,menatetrenone,IN,direct_anchor_exact_rxnorm
20878,31575,3213,menfegol,IN,direct_anchor_exact_rxnorm
20882,29501,3214,meningococcal group a polysaccharide,IN,unique_convergent_term_evidence
20883,29503,3216,meningococcal group c polysaccharide,IN,unique_convergent_term_evidence
20884,314724,3217,meningococcal polysaccharide vaccine group w-135,IN,direct_anchor_exact_rxnorm
20885,314725,3218,meningococcal polysaccharide vaccine group y,IN,direct_anchor_exact_rxnorm
20892,1307691,3219,mentha arvensis leaf oil,IN,direct_anchor_exact_rxnorm
20894,6750,3220,menthol,IN,direct_anchor_exact_rxnorm
20896,1368207,3221,menthyl salicylate,IN,direct_anchor_exact_rxnorm
20900,107770,3222,mepenzolate,IN,direct_anchor_exact_rxnorm
20901,107770,3222,mepenzolate,IN,direct_anchor_exact_rxnorm
20907,6755,3225,mephenesin,IN,direct_anchor_exact_rxnorm
20909,6756,3226,mephentermine,IN,direct_anchor_exact_rxnorm
20910,6756,3226,mephentermine,IN,direct_anchor_exact_rxnorm
20911,6757,3227,mephenytoin,IN,direct_anchor_exact_rxnorm
20912,29518,3229,mepindolol,IN,direct_anchor_exact_rxnorm
20915,6759,3231,mepivacaine,IN,direct_anchor_exact_rxnorm
20918,1720597,3232,mepolizumab,IN,direct_anchor_exact_rxnorm
20920,29523,3233,meprednisone,IN,direct_anchor_exact_rxnorm
20924,6760,3234,meprobamate,IN,direct_anchor_exact_rxnorm
20934,6761,3235,meptazinol,IN,direct_anchor_exact_rxnorm
20935,6761,3235,meptazinol,IN,direct_anchor_exact_rxnorm
20936,9009,4293,pyrilamine,IN,unique_convergent_term_evidence
20938,15080,3236,mequinol,IN,direct_anchor_exact_rxnorm
20940,29528,3237,mequitazine,IN,direct_anchor_exact_rxnorm
20942,91324,3238,meradimate,IN,direct_anchor_exact_rxnorm
20948,6762,3239,merbromin,IN,direct_anchor_exact_rxnorm
20953,103,3240,mercaptopurine,IN,direct_anchor_exact_rxnorm
20960,1311634,3241,mercuric chloride,IN,direct_anchor_exact_rxnorm
20961,1426941,3242,mercuric iodide,IN,direct_anchor_exact_rxnorm
20962,1311278,3243,mercuric sulfide,IN,direct_anchor_exact_rxnorm
20974,895070,3411,mongolian gerbil skin allergenic extract,IN,unique_convergent_term_evidence
20975,29561,3244,meropenem,IN,direct_anchor_exact_rxnorm
20978,6774,3246,mersalyl,IN,direct_anchor_exact_rxnorm
20984,52582,3247,mesalamine,IN,unique_convergent_term_evidence
20988,44,3248,mesna,IN,direct_anchor_exact_rxnorm
20996,6779,3249,mesoridazine,IN,direct_anchor_exact_rxnorm
20997,6779,3249,mesoridazine,IN,direct_anchor_exact_rxnorm
21003,6781,3251,mesterolone,IN,direct_anchor_exact_rxnorm
21005,6782,3252,mestranol,IN,direct_anchor_exact_rxnorm
21009,29584,3253,mesulfen,IN,direct_anchor_exact_rxnorm
21020,614654,3255,metaclazepam,IN,direct_anchor_exact_rxnorm
21021,614654,3255,metaclazepam,IN,direct_anchor_exact_rxnorm
21022,6812,3268,methacycline,IN,unique_convergent_term_evidence
21032,6816,3271,methamphetamine,IN,unique_convergent_term_evidence
21033,3523,1732,dipyrone,IN,unique_convergent_term_evidence
21034,3523,1732,dipyrone,IN,direct_anchor_exact_rxnorm
21036,6818,3273,methandrostenolone,IN,unique_convergent_term_evidence
21042,7688,3257,metaproterenol,IN,direct_anchor_exact_rxnorm
21043,6805,3258,metaraminol,IN,direct_anchor_exact_rxnorm
21044,6805,3258,metaraminol,IN,direct_anchor_exact_rxnorm
21049,10122,4787,strontium,IN,unique_convergent_term_evidence
21054,59078,3259,metaxalone,IN,direct_anchor_exact_rxnorm
21063,1349278,3260,metenkefalin,IN,direct_anchor_exact_rxnorm
21064,6833,3284,methenolone,IN,unique_convergent_term_evidence
21065,6834,3261,metergoline,IN,direct_anchor_exact_rxnorm
21072,6809,3262,metformin,IN,direct_anchor_exact_rxnorm
21075,155080,3264,methacholine,IN,direct_anchor_exact_rxnorm
21076,1424906,3265,methacrylate,IN,direct_anchor_exact_rxnorm
21077,1309718,3266,methacrylic acid - ethyl acrylate copolymer (1:1) type a,IN,direct_anchor_exact_rxnorm
21078,1309724,3267,methacrylic acid - methyl methacrylate copolymer (1:2),IN,direct_anchor_exact_rxnorm
21080,6812,3268,methacycline,IN,direct_anchor_exact_rxnorm
21082,6813,3269,methadone,IN,direct_anchor_exact_rxnorm
21083,6814,3270,methadyl acetate,IN,direct_anchor_exact_rxnorm
21088,6817,3272,methandriol,IN,direct_anchor_exact_rxnorm
21089,6817,3272,methandriol,IN,direct_anchor_exact_rxnorm
21090,2598120,3274,methane,IN,direct_anchor_exact_rxnorm
21091,1426388,3254,mesylate,IN,direct_anchor_exact_rxnorm
21094,1310568,3275,methanol,IN,direct_anchor_exact_rxnorm
21095,6821,3276,methantheline,IN,direct_anchor_exact_rxnorm
21096,6821,3276,methantheline,IN,direct_anchor_exact_rxnorm
21100,6822,3277,methapyrilene,IN,direct_anchor_exact_rxnorm
21102,6822,3277,methapyrilene,IN,direct_anchor_exact_rxnorm
21103,6823,3278,methaqualone,IN,direct_anchor_exact_rxnorm
21104,6825,3279,metharbital,IN,direct_anchor_exact_rxnorm
21107,6826,3280,methazolamide,IN,direct_anchor_exact_rxnorm
21109,29648,3281,methdilazine,IN,direct_anchor_exact_rxnorm
21110,29648,3281,methdilazine,IN,direct_anchor_exact_rxnorm
21111,6832,3282,methenamine,IN,direct_anchor_exact_rxnorm
21112,6833,3284,methenolone,IN,direct_anchor_exact_rxnorm
21113,6883,3318,methylergonovine,IN,direct_anchor_exact_rxnorm
21117,2181306,3285,methicillin,IN,direct_anchor_exact_rxnorm
21118,1313720,3286,methicone (20 cst),IN,direct_anchor_exact_rxnorm
21120,6835,3287,methimazole,IN,direct_anchor_exact_rxnorm
21125,6837,3288,methionine,IN,direct_anchor_exact_rxnorm
21130,1722382,2871,"l-methionine-s,r-sulfoximine",IN,unique_convergent_term_evidence
21136,29682,3289,methixene,IN,direct_anchor_exact_rxnorm
21139,6845,3290,methocarbamol,IN,direct_anchor_exact_rxnorm
21142,6847,3291,methohexital,IN,direct_anchor_exact_rxnorm
21150,235829,3292,methoserpidine,IN,direct_anchor_exact_rxnorm
21154,6852,3294,methotrimeprazine,IN,direct_anchor_exact_rxnorm
21156,6853,3295,methoxamine,IN,direct_anchor_exact_rxnorm
21157,6853,3295,methoxamine,IN,direct_anchor_exact_rxnorm
21160,729596,3297,methoxy polyethylene glycol-epoetin beta,IN,direct_anchor_exact_rxnorm
21163,6857,3298,methoxyflurane,IN,direct_anchor_exact_rxnorm
21164,29704,3299,methoxyphenamine,IN,direct_anchor_exact_rxnorm
21165,29704,3299,methoxyphenamine,IN,direct_anchor_exact_rxnorm
21168,89785,3300,methscopolamine,IN,direct_anchor_exact_rxnorm
21169,89785,3300,methscopolamine,IN,direct_anchor_exact_rxnorm
21170,544284,1187,chlorpheniramine / methscopolamine / phenylephrine,MIN,direct_anchor_exact_rxnorm
21171,47858,3301,methsuximide,IN,direct_anchor_exact_rxnorm
21173,6860,3302,methyclothiazide,IN,direct_anchor_exact_rxnorm
21191,337068,3303,methyl 5-aminolevulinate,IN,unique_convergent_term_evidence
21192,337068,3303,methyl 5-aminolevulinate,IN,direct_anchor_exact_rxnorm
