legacy_anchor_drug_id,legacy_anchor_drug_name,term_kind,legacy_synonym_id,normalized_surface_form,match_count,rxnorm_mapping_status,rxnorm_mapping_rule,matched_rxcuis,matched_ttys,concept_classes,default_rule,quarantine_reason,assigned_rxcuis
10367,copovidone k25-31,synonym,26531,copovidone,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10367,copovidone k25-31,synonym,26532,copovidone k26-29,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10367,copovidone k25-31,synonym,26533,copovidone k28,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10367,copovidone k25-31,synonym,54766,plasdone-s630,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10368,copovithane,anchor,,copovithane,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10370,copper 64 cu-dota-daratumumab,anchor,,copper 64 cu-dota-daratumumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10370,copper 64 cu-dota-daratumumab,synonym,10273,64cu-dota-daratumumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10370,copper 64 cu-dota-daratumumab,synonym,26538,copper cu 64 daratumumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10371,copper chloride formulation,anchor,,copper chloride formulation,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10371,copper chloride formulation,synonym,27246,cucl2 formulation,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10372,copper cu 61-atsm,anchor,,copper cu 61-atsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10373,copper cu 62 ethylglyoxal bis(thiosemicarbazone),anchor,,copper cu 62 ethylglyoxal bis(thiosemicarbazone),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10373,copper cu 62 ethylglyoxal bis(thiosemicarbazone),synonym,10258,62cu-ethylglyoxal bis,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10373,copper cu 62 ethylglyoxal bis(thiosemicarbazone),synonym,10259,62cu-ethylglyoxal bis(thiosemicarbazone),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10373,copper cu 62 ethylglyoxal bis(thiosemicarbazone),synonym,10260,62cu-ets,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10374,copper cu 62-atsm,anchor,,copper cu 62-atsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10374,copper cu 62-atsm,synonym,10257,62cu-atsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10375,copper cu 62-ptsm,anchor,,copper cu 62-ptsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10375,copper cu 62-ptsm,synonym,10261,62cu-ptsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10376,copper cu 64 eb-ss-cpt,anchor,,copper cu 64 eb-ss-cpt,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10376,copper cu 64 eb-ss-cpt,synonym,10278,64cu-eb-cpt,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10376,copper cu 64 eb-ss-cpt,synonym,10279,64cu-eb-ss-cpt,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10376,copper cu 64 eb-ss-cpt,synonym,26545,copper cu 64-labeled cpt-ss-eb,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10377,copper cu 64 fap-2286,anchor,,copper cu 64 fap-2286,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10377,copper cu 64 fap-2286,synonym,10280,64cu-fap-2286,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10377,copper cu 64 fap-2286,synonym,26581,copper-64 labeled fap-2286,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10378,copper cu 64 fbp8,anchor,,copper cu 64 fbp8,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10378,copper cu 64 fbp8,synonym,10281,64cu-fbp8,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10378,copper cu 64 fbp8,synonym,11237,[64cu]fbp8,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10378,copper cu 64 fbp8,synonym,26582,copper-64 labeled fibrin binding probe 8,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10379,copper cu 64 grip b,anchor,,copper cu 64 grip b,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10379,copper cu 64 grip b,synonym,10282,64cu-grip b,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10379,copper cu 64 grip b,synonym,10283,64cu-labeled grip b,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10379,copper cu 64 grip b,synonym,11235,[64cu]-grip b,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10379,copper cu 64 grip b,synonym,26544,copper cu 64-grip b,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10380,copper cu 64 plerixafor,anchor,,copper cu 64 plerixafor,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10380,copper cu 64 plerixafor,synonym,10266,64-cu-plerixafor,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10381,copper cu 64 sar-bispsma,anchor,,copper cu 64 sar-bispsma,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10381,copper cu 64 sar-bispsma,synonym,10268,64cu sar-bispsma,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10381,copper cu 64 sar-bispsma,synonym,10291,64cu-sar-bispsma,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10381,copper cu 64 sar-bispsma,synonym,26548,copper cu 64-sar-bispsma,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10382,copper cu 64 sar-bombesin,anchor,,copper cu 64 sar-bombesin,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10382,copper cu 64 sar-bombesin,synonym,10267,64cu sar-bbn,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10382,copper cu 64 sar-bombesin,synonym,10269,64cu sar-bombesin,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10382,copper cu 64 sar-bombesin,synonym,10290,64cu-sar-bbn,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10383,copper cu 64-atsm,anchor,,copper cu 64-atsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10383,copper cu 64-atsm,synonym,1453,(64)cu-atsm,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10383,copper cu 64-atsm,synonym,26583,copper-64-diacetyl-bis(n4-methylthiosemicarbazone),0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,anchor,,copper cu 64-cb-te1a1p-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,1454,(64)cu-cb-te1a1p-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,1455,(64)cu-labeled cb-te1a1p-peg4 llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,1456,(64)cu-labeled cb-te1a1p-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,10271,64cu-cb-te1a1p-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,10286,64cu-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,10287,64cu-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,26546,copper cu 64-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10384,copper cu 64-cb-te1a1p-peg4-llp2a,synonym,27242,cu[64]-cb-te1a1p-peg4-llp2a,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10385,copper cu 64-dota-ae105,anchor,,copper cu 64-dota-ae105,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10385,copper cu 64-dota-ae105,synonym,10272,64cu-dota-ae105,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10386,copper cu 64-dota-pembrolizumab,anchor,,copper cu 64-dota-pembrolizumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10386,copper cu 64-dota-pembrolizumab,synonym,10274,64cu-dota-pembrolizumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10386,copper cu 64-dota-pembrolizumab,synonym,10285,64cu-labeled pembrolizumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10386,copper cu 64-dota-pembrolizumab,synonym,10288,64cu-pembrolizumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10386,copper cu 64-dota-pembrolizumab,synonym,26541,copper cu 64 pembrolizumab,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10387,copper cu 64-dota-tlx592,anchor,,copper cu 64-dota-tlx592,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10387,copper cu 64-dota-tlx592,synonym,10276,64cu-dota-tlx592,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10387,copper cu 64-dota-tlx592,synonym,10293,64cu-tlx592,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10388,copper cu 64-psma-i&t,anchor,,copper cu 64-psma-i&t,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10388,copper cu 64-psma-i&t,synonym,10289,64cu-psma i&t,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10388,copper cu 64-psma-i&t,synonym,26542,copper cu 64 psma-i&t,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10389,copper cu 64-tz-sarar,anchor,,copper cu 64-tz-sarar,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10389,copper cu 64-tz-sarar,synonym,10294,64cu-tz-sarar,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
10390,copper cu 67 sar-bispsma,anchor,,copper cu 67 sar-bispsma,0,unmatched,no_exact_active_rxnorm_concept,,,,,quarantine_anchor_not_validated,
